dataset,model,seed,instance_id,method,mode,significance,metric,value
scenario_a,rf,0,353,standard,factual,0.1,rule_count,3.0
scenario_a,rf,0,353,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,353,standard,factual,0.1,runtime_ms,342.3942999797873
scenario_a,rf,0,353,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,353,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,guarded,factual,0.2,runtime_ms,169.70989998662844
scenario_a,rf,0,353,standard,factual,0.2,rule_count,3.0
scenario_a,rf,0,353,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,standard,factual,0.2,runtime_ms,342.3942999797873
scenario_a,rf,0,353,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,353,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,guarded,factual,0.2,runtime_ms,233.7861999985762
scenario_a,rf,0,353,standard,factual,0.2,rule_count,3.0
scenario_a,rf,0,353,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,standard,factual,0.2,runtime_ms,342.3942999797873
scenario_a,rf,0,353,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,353,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,guarded,factual,0.2,runtime_ms,154.57880002213642
scenario_a,rf,0,353,standard,factual,0.2,rule_count,3.0
scenario_a,rf,0,353,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,standard,factual,0.2,runtime_ms,342.3942999797873
scenario_a,rf,0,353,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,353,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,guarded,factual,0.2,runtime_ms,279.7910000081174
scenario_a,rf,0,353,standard,factual,0.2,rule_count,3.0
scenario_a,rf,0,353,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,standard,factual,0.2,runtime_ms,342.3942999797873
scenario_a,rf,0,353,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,353,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,guarded,factual,0.2,runtime_ms,182.8821000235621
scenario_a,rf,0,353,standard,factual,0.2,rule_count,3.0
scenario_a,rf,0,353,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,standard,factual,0.2,runtime_ms,342.3942999797873
scenario_a,rf,0,353,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,353,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,guarded,factual,0.2,runtime_ms,297.17560001881793
scenario_a,rf,0,353,standard,factual,0.2,rule_count,3.0
scenario_a,rf,0,353,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,353,standard,factual,0.2,runtime_ms,342.3942999797873
scenario_a,rf,0,360,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.01,runtime_ms,154.25240001059137
scenario_a,rf,0,360,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.01,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.01,runtime_ms,280.7089999841992
scenario_a,rf,0,360,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.01,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.01,runtime_ms,253.31079997704364
scenario_a,rf,0,360,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.01,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.01,runtime_ms,362.92990000220016
scenario_a,rf,0,360,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.01,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.01,runtime_ms,292.11639999994077
scenario_a,rf,0,360,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.01,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.01,runtime_ms,332.7032999950461
scenario_a,rf,0,360,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.01,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.05,runtime_ms,314.147299999604
scenario_a,rf,0,360,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.05,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.05,runtime_ms,450.07150000310503
scenario_a,rf,0,360,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.05,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.05,runtime_ms,246.81939999572933
scenario_a,rf,0,360,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.05,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.05,runtime_ms,465.4177000047639
scenario_a,rf,0,360,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.05,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.05,runtime_ms,244.54859999241307
scenario_a,rf,0,360,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.05,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.05,runtime_ms,365.90900001465343
scenario_a,rf,0,360,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.05,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.1,runtime_ms,212.4576999922283
scenario_a,rf,0,360,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.1,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.1,runtime_ms,311.18489999789745
scenario_a,rf,0,360,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.1,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.1,runtime_ms,204.09990000189282
scenario_a,rf,0,360,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.1,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.1,runtime_ms,388.9760999882128
scenario_a,rf,0,360,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.1,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.1,runtime_ms,227.11949999211356
scenario_a,rf,0,360,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.1,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.1,runtime_ms,394.6134999860078
scenario_a,rf,0,360,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.1,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.2,runtime_ms,280.62170001794584
scenario_a,rf,0,360,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.2,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.2,runtime_ms,365.8937999862246
scenario_a,rf,0,360,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.2,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.2,runtime_ms,216.33789999759756
scenario_a,rf,0,360,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.2,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.2,runtime_ms,388.1725999817718
scenario_a,rf,0,360,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.2,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.2,runtime_ms,228.88680000323802
scenario_a,rf,0,360,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.2,runtime_ms,211.24979999149218
scenario_a,rf,0,360,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,guarded,factual,0.2,runtime_ms,371.12619998515584
scenario_a,rf,0,360,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,360,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,360,standard,factual,0.2,runtime_ms,211.24979999149218
scenario_a,rf,0,410,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.01,runtime_ms,158.79950000089593
scenario_a,rf,0,410,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.01,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.01,runtime_ms,274.45909997913986
scenario_a,rf,0,410,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.01,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.01,runtime_ms,218.69909999077208
scenario_a,rf,0,410,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.01,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.01,runtime_ms,279.1521000035573
scenario_a,rf,0,410,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.01,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.01,runtime_ms,165.6778999895323
scenario_a,rf,0,410,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.01,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.01,runtime_ms,253.18949998472817
scenario_a,rf,0,410,standard,factual,0.01,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.01,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.05,runtime_ms,150.66559999831952
scenario_a,rf,0,410,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.05,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.05,runtime_ms,265.2181999874301
scenario_a,rf,0,410,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.05,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.05,runtime_ms,187.39769997773692
scenario_a,rf,0,410,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.05,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.05,runtime_ms,325.7861000020057
scenario_a,rf,0,410,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.05,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.05,runtime_ms,191.59830000717193
scenario_a,rf,0,410,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.05,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.05,runtime_ms,331.04970000567846
scenario_a,rf,0,410,standard,factual,0.05,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.05,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.1,runtime_ms,254.1235999960918
scenario_a,rf,0,410,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.1,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.1,runtime_ms,347.0526000019163
scenario_a,rf,0,410,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.1,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.1,runtime_ms,227.50789998099208
scenario_a,rf,0,410,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.1,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.1,runtime_ms,372.1113000065088
scenario_a,rf,0,410,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.1,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.1,runtime_ms,236.52210002182983
scenario_a,rf,0,410,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.1,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.1,runtime_ms,367.5492999900598
scenario_a,rf,0,410,standard,factual,0.1,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.1,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.1,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.2,runtime_ms,245.27029998716898
scenario_a,rf,0,410,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.2,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.2,runtime_ms,402.6059999887366
scenario_a,rf,0,410,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.2,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.2,runtime_ms,330.41830000001937
scenario_a,rf,0,410,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.2,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.2,runtime_ms,373.0768999957945
scenario_a,rf,0,410,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.2,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.2,runtime_ms,420.94869998982176
scenario_a,rf,0,410,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.2,runtime_ms,252.8623999969568
scenario_a,rf,0,410,guarded,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,guarded,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,guarded,factual,0.2,runtime_ms,415.76960001839325
scenario_a,rf,0,410,standard,factual,0.2,rule_count,2.0
scenario_a,rf,0,410,standard,factual,0.2,violation_rate,0.0
scenario_a,rf,0,410,standard,factual,0.2,runtime_ms,252.8623999969568
scenario_a,rf,0,444,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.01,runtime_ms,332.6195999979973
scenario_a,rf,0,444,standard,factual,0.01,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.01,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.01,rule_count,1.0
scenario_a,rf,0,444,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.01,runtime_ms,494.1046000167262
scenario_a,rf,0,444,standard,factual,0.01,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.01,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.01,runtime_ms,446.67350000236183
scenario_a,rf,0,444,standard,factual,0.01,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.01,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.01,runtime_ms,553.687000006903
scenario_a,rf,0,444,standard,factual,0.01,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.01,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.01,runtime_ms,317.41069999407046
scenario_a,rf,0,444,standard,factual,0.01,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.01,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.01,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.01,runtime_ms,542.2107000194956
scenario_a,rf,0,444,standard,factual,0.01,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.01,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.01,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.05,runtime_ms,241.80250000790693
scenario_a,rf,0,444,standard,factual,0.05,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.05,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.05,rule_count,1.0
scenario_a,rf,0,444,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.05,runtime_ms,397.59189999313094
scenario_a,rf,0,444,standard,factual,0.05,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.05,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.05,runtime_ms,273.34550002706237
scenario_a,rf,0,444,standard,factual,0.05,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.05,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.05,runtime_ms,365.0764000194613
scenario_a,rf,0,444,standard,factual,0.05,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.05,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.05,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.05,runtime_ms,254.90199998603202
scenario_a,rf,0,444,standard,factual,0.05,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.05,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.05,rule_count,1.0
scenario_a,rf,0,444,guarded,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,guarded,factual,0.05,runtime_ms,459.0107999974862
scenario_a,rf,0,444,standard,factual,0.05,rule_count,3.0
scenario_a,rf,0,444,standard,factual,0.05,violation_rate,0.0
scenario_a,rf,0,444,standard,factual,0.05,runtime_ms,371.28729998948984
scenario_a,rf,0,444,guarded,factual,0.1,rule_count,2.0
scenario_a,rf,0,444,guarded,factual,0.1,violation_rate,0.0
