timestamp,Cycle_Time,Efficiency,Average_Cycle_Time,Melt_Temperature,Filling_Time,Plasticising_Time,Max_Clamping_Force,Cushion_Position,Switchover_Position,Plasticising_Position,Max_Injection_Speed,Max_Screw_Rotation_Speed,Mean_Screw_Rotation_Speed,Max_Injection_Pressure,Switchover_Pressure,Weight
2021-04-26 20:55:41.833,58.7,102.0,58.81,255.0,3.33,11.78,4583.0,15.95,16.75,92.14,35.7,55.9,54.6,122.3,118.9,1.3066500425338745
2021-04-26 20:56:59.730,58.8,102.0,58.8,255.1,3.32,11.75,4653.0,16.22,17.05,92.15,35.7,55.9,54.6,122.7,119.0,1.3061000108718872
2021-04-26 20:58:16.553,58.7,102.1,58.79,255.1,3.31,11.17,4583.0,16.6,17.42,92.01,35.7,56.0,54.6,122.4,118.9,1.3046000003814697
2021-04-26 20:59:34.520,58.8,102.1,58.79,255.0,3.38,12.49,4724.0,13.56,14.38,92.14,35.7,56.0,54.6,123.0,119.4,1.3040000200271606
2021-04-26 21:00:51.527,58.8,102.1,58.78,255.0,3.34,11.79,4583.0,15.72,16.54,92.14,35.7,56.0,54.6,122.6,119.2,1.30649995803833
2021-04-26 21:02:10.447,58.8,102.1,58.78,255.0,3.36,11.84,4653.0,15.11,15.9,92.17,35.7,56.0,54.6,122.7,119.3,1.3070499897003174
2021-04-26 21:03:28.417,58.8,102.1,58.78,255.0,3.36,11.84,4583.0,14.7,15.5,92.19,35.7,55.9,54.6,122.6,119.1,1.3068499565124512
2021-04-26 21:04:45.417,58.8,102.1,58.77,255.1,3.36,11.83,4583.0,14.22,15.04,92.13,35.7,56.0,54.6,123.1,119.3,1.3047000169754028
2021-04-26 21:06:03.450,58.8,102.1,58.76,255.1,3.3,11.72,4583.0,15.6,16.44,92.18,35.7,56.0,54.6,122.5,118.8,1.304550051689148
2021-04-26 21:07:20.490,58.7,102.1,58.76,255.0,3.3,11.72,4724.0,16.1,16.92,92.19,35.7,56.0,54.6,122.6,118.8,1.3073999881744385
2021-04-26 21:08:38.450,58.7,102.1,58.75,255.0,3.29,11.72,4653.0,16.43,17.27,92.17,35.7,56.0,54.6,122.6,119.1,1.3075499534606934
2021-04-26 21:09:55.437,58.7,102.1,58.75,255.0,3.29,11.7,4583.0,16.79,17.59,92.14,35.7,55.9,54.6,122.4,119.0,1.306399941444397
2021-04-26 21:11:13.480,58.7,102.1,58.75,255.0,3.28,11.06,4583.0,17.45,18.3,92.04,35.7,56.0,54.6,122.5,119.0,1.304900050163269
2021-04-26 21:12:30.423,58.8,102.1,58.75,255.0,3.38,12.55,4653.0,13.13,13.95,92.14,35.7,56.0,54.6,123.3,119.5,1.3060499429702759
2021-04-26 21:13:48.397,58.7,102.1,58.74,255.0,3.32,11.8,4583.0,15.8,16.64,92.14,35.7,56.0,54.6,122.5,119.0,1.3062000274658203
2021-04-26 21:15:06.417,58.8,102.1,58.74,255.0,3.35,11.83,4512.0,15.04,15.89,92.25,35.7,55.9,54.6,122.9,119.1,1.3076000213623047
2021-04-26 21:16:24.323,58.8,102.1,58.74,255.0,3.34,11.8,4653.0,15.12,15.95,92.19,35.7,56.0,54.6,122.6,119.1,1.307800054550171
2021-04-26 21:17:42.157,58.7,102.1,58.74,255.0,3.33,11.77,4653.0,15.15,15.97,92.17,35.7,56.0,54.6,122.5,118.8,1.3043500185012817
2021-04-26 21:18:59.153,58.8,102.1,58.74,255.0,3.34,11.8,4583.0,14.77,15.59,92.15,35.7,56.0,54.6,122.9,119.2,1.3041499853134155
2021-04-26 21:20:16.980,58.8,102.1,58.74,255.0,3.32,11.78,4653.0,15.14,15.96,92.15,35.7,56.0,54.6,122.8,119.0,1.3072999715805054
2021-04-26 21:21:33.893,58.7,102.1,58.74,255.0,3.32,11.76,4653.0,15.2,16.0,92.13,35.7,56.0,54.6,122.7,119.2,1.3071000576019287
2021-04-26 21:22:51.933,58.7,102.1,58.75,254.9,3.3,11.73,4583.0,15.93,16.75,92.19,35.7,56.0,54.6,122.6,118.8,1.3066500425338745
2021-04-26 21:24:08.790,58.7,102.1,58.75,254.9,3.3,11.74,4583.0,15.99,16.84,92.23,35.7,56.0,54.6,122.4,118.8,1.3071000576019287
2021-04-26 21:25:26.800,58.7,102.1,58.74,254.9,3.3,11.74,4653.0,16.11,16.95,92.22,35.7,56.0,54.6,122.7,118.8,1.3063000440597534
2021-04-26 21:26:44.703,58.7,102.1,58.74,255.0,3.32,11.78,4583.0,15.6,16.44,92.22,35.7,56.0,54.6,122.5,118.9,1.3061000108718872
2021-04-26 21:28:01.500,58.8,102.1,58.74,255.0,3.35,11.82,4653.0,14.69,15.55,92.16,35.7,55.9,54.6,123.0,119.4,1.3065999746322632
2021-04-26 21:29:19.497,58.8,102.1,58.74,255.0,3.32,11.78,4583.0,15.06,15.91,92.14,35.7,56.0,54.6,122.6,119.0,1.3065500259399414
2021-04-26 21:30:37.437,58.8,102.1,58.75,255.0,3.32,11.79,4653.0,14.95,15.78,92.17,35.7,56.0,54.6,122.5,118.8,1.3058500289916992
2021-04-26 21:31:54.327,58.8,102.1,58.75,255.0,3.36,11.86,4512.0,13.95,14.83,92.17,35.7,56.0,54.6,123.3,119.5,1.3039499521255493
2021-04-26 21:33:12.347,58.8,102.1,58.75,254.9,3.35,11.84,4583.0,13.93,14.77,92.13,35.7,56.0,54.6,123.1,119.6,1.3063499927520752
2021-04-26 21:34:29.380,58.8,102.1,58.76,255.0,3.37,11.91,4583.0,13.29,14.16,92.07,35.7,56.0,54.6,122.9,119.3,1.3059500455856323
2021-04-26 21:35:47.243,58.8,102.1,58.76,255.0,3.38,12.55,4583.0,13.28,14.09,92.14,35.7,56.0,54.6,123.1,119.4,1.305299997329712
2021-04-26 21:37:04.097,58.8,102.1,58.77,254.9,3.39,11.88,4653.0,14.25,15.09,92.16,35.7,55.9,54.6,122.8,119.1,1.3071500062942505
2021-04-26 21:38:22.107,58.8,102.1,58.78,254.9,3.41,11.94,4583.0,12.97,13.8,92.14,35.7,56.0,54.6,123.2,119.6,1.3079500198364258
2021-04-26 21:39:39.033,58.8,102.0,58.79,254.9,3.41,11.96,4583.0,12.19,13.05,92.14,35.7,56.0,54.6,123.2,119.5,1.3044500350952148
2021-04-26 21:40:57.033,58.8,102.0,58.79,255.0,3.36,11.92,4653.0,13.51,14.36,92.02,35.7,56.0,54.6,122.9,119.3,1.3044999837875366
2021-04-26 21:42:14.080,58.8,102.0,58.79,255.0,3.37,12.45,4583.0,13.85,14.67,92.12,35.7,56.0,54.6,123.2,119.4,1.3056999444961548
2021-04-26 21:43:31.883,58.8,102.0,58.8,255.0,3.36,11.86,4653.0,15.05,15.86,92.16,35.7,56.0,54.6,122.5,119.2,1.3070499897003174
2021-04-26 21:44:49.730,58.8,102.0,58.8,255.1,3.36,11.84,4512.0,14.85,15.67,92.16,35.7,56.0,54.6,122.8,119.0,1.3068499565124512
2021-04-26 21:46:06.520,58.7,102.0,58.79,255.1,3.32,11.75,4653.0,15.67,16.49,92.2,35.7,56.0,54.6,122.8,118.9,1.305799961090088
2021-04-26 21:47:24.427,58.7,102.1,58.79,255.1,3.31,11.75,4583.0,16.01,16.81,92.16,35.7,56.0,54.6,122.3,118.8,1.3042999505996704
2021-04-26 21:48:41.427,58.8,102.1,58.78,255.0,3.33,11.8,4583.0,15.7,16.52,92.19,35.7,56.0,54.6,122.4,119.0,1.3041499853134155
2021-04-26 21:49:59.373,58.7,102.1,58.78,255.0,3.29,11.71,4653.0,16.62,17.46,92.15,35.7,56.0,54.6,122.5,119.0,1.3066500425338745
2021-04-26 21:51:17.300,58.7,102.1,58.77,255.0,3.3,11.72,4583.0,16.52,17.34,92.13,35.7,55.9,54.6,122.5,118.9,1.305899977684021
2021-04-26 21:52:34.113,58.8,102.1,58.76,255.0,3.38,11.89,4653.0,14.47,15.29,92.14,35.7,56.0,54.6,122.8,119.6,1.3065500259399414
2021-04-26 21:53:52.127,58.8,102.1,58.77,255.0,3.38,11.89,4583.0,13.89,14.7,92.17,35.7,56.0,54.6,123.1,119.5,1.3071500062942505
2021-04-26 21:55:09.067,58.8,102.1,58.76,255.0,3.32,11.78,4583.0,14.78,15.61,92.18,35.7,56.0,54.6,122.8,119.1,1.3063000440597534
2021-04-26 21:56:26.963,58.8,102.1,58.76,255.0,3.33,11.79,4583.0,14.36,15.19,92.13,35.7,56.0,54.6,122.6,119.0,1.30649995803833
2021-04-26 21:57:43.827,58.8,102.1,58.76,255.0,3.34,11.82,4583.0,14.01,14.83,92.12,35.7,56.0,54.6,122.7,119.1,1.3072500228881836
2021-04-26 21:59:01.633,58.8,102.1,58.76,255.0,3.37,11.85,4583.0,13.35,14.18,92.09,35.7,55.9,54.6,123.0,119.4,1.3066500425338745
2021-04-26 22:00:19.570,58.8,102.1,58.77,255.0,3.32,11.77,4653.0,14.7,15.52,92.11,35.7,56.0,54.6,122.5,118.9,1.306149959564209
2021-04-26 22:01:37.567,58.8,102.1,58.77,255.0,3.29,11.7,4653.0,15.45,16.29,92.14,35.7,56.0,54.6,122.3,118.8,1.308150053024292
2021-04-26 22:02:55.637,58.7,102.1,58.77,255.0,3.29,11.71,4653.0,15.55,16.39,92.13,35.7,55.9,54.6,122.4,118.6,1.3070000410079956
2021-04-26 22:04:13.590,58.8,102.1,58.77,255.0,3.3,11.74,4512.0,15.31,16.16,92.16,35.7,55.9,54.6,122.7,119.1,1.3046000003814697
2021-04-26 22:05:30.527,58.8,102.1,58.77,254.9,3.33,11.8,4583.0,14.52,15.33,92.16,35.7,56.0,54.6,122.7,119.1,1.3068000078201294
2021-04-26 22:06:48.440,58.8,102.1,58.76,254.9,3.29,11.7,4583.0,15.65,16.49,92.12,35.7,55.9,54.6,122.4,118.8,1.3072500228881836
2021-04-26 22:08:05.323,58.7,102.1,58.76,255.0,3.3,11.73,4583.0,15.61,16.44,92.18,35.7,56.0,54.6,122.3,118.5,1.3072500228881836
2021-04-26 22:09:23.323,58.7,102.1,58.76,255.1,3.32,11.78,4583.0,15.05,15.81,92.13,35.7,56.0,54.6,122.1,118.7,1.3072500228881836
2021-04-26 22:10:40.230,58.8,102.1,58.76,255.0,3.33,11.8,4653.0,14.74,15.54,92.12,35.7,56.0,54.6,122.8,119.3,1.3071500062942505
2021-04-26 22:11:58.217,58.7,102.1,58.75,255.0,3.3,11.74,4583.0,15.34,16.22,92.13,35.7,56.0,54.6,122.4,118.7,1.3069499731063843
2021-04-26 22:13:16.003,58.8,102.1,58.75,255.0,3.3,11.71,4653.0,15.65,16.44,92.17,35.7,56.0,54.6,122.3,118.8,1.3040000200271606
2021-04-26 22:14:33.043,58.7,102.1,58.75,255.0,3.28,11.7,4583.0,16.15,16.96,92.25,35.7,55.9,54.6,122.5,118.7,1.3065999746322632
2021-04-26 22:15:51.193,58.7,102.1,58.75,255.1,3.27,11.68,4583.0,16.85,17.7,92.14,35.7,56.0,54.6,122.3,118.9,1.3065999746322632
2021-04-26 22:17:08.097,58.7,102.1,58.74,255.1,3.3,11.73,4583.0,16.64,17.48,92.18,35.7,55.9,54.6,122.5,118.8,1.306249976158142
2021-04-26 22:18:26.057,58.7,102.1,58.73,255.0,3.31,11.76,4653.0,16.41,17.23,92.17,35.7,56.0,54.6,122.4,118.9,1.3065999746322632
2021-04-26 22:19:43.853,58.7,102.1,58.73,255.0,3.32,11.78,4583.0,16.1,16.92,92.15,35.7,56.0,54.6,122.8,119.0,1.3073500394821167
2021-04-26 22:21:55.337,58.8,102.1,58.73,255.0,3.34,11.82,4583.0,15.39,16.23,92.14,35.7,56.0,54.6,122.9,119.0,1.30649995803833
2021-04-26 22:52:43.633,58.7,102.2,58.73,255.0,3.31,11.75,4583.0,15.9,16.72,92.16,35.7,56.0,54.6,122.8,119.2,1.3027499914169312
2021-04-26 22:54:01.547,58.8,102.2,58.73,255.1,3.32,11.76,4583.0,15.77,16.61,92.2,35.7,56.0,54.6,122.6,119.0,1.3122999668121338
2021-04-26 22:55:19.337,58.7,102.2,58.73,255.1,3.3,11.74,4653.0,16.1,16.92,92.16,35.7,56.0,54.6,122.6,119.0,1.3121999502182007
2021-04-26 22:56:36.330,58.7,102.2,58.73,255.0,3.3,11.73,4583.0,16.39,17.2,92.18,35.7,55.9,54.6,122.3,118.7,1.3111000061035156
2021-04-26 22:57:54.243,58.8,102.2,58.73,255.0,3.34,11.82,4512.0,15.25,16.09,92.17,35.7,56.0,54.6,122.9,119.1,1.3105000257492065
2021-04-26 22:59:11.167,58.7,102.1,58.73,255.0,3.28,11.7,4583.0,16.67,17.5,92.18,35.7,55.9,54.6,122.6,118.8,1.3091000318527222
2021-04-26 23:00:30.157,58.8,102.1,58.73,255.0,3.32,11.78,4653.0,16.14,16.92,92.18,35.7,56.0,54.6,122.6,119.3,1.3070499897003174
2021-04-26 23:01:47.113,58.8,102.1,58.74,255.0,3.31,11.77,4653.0,16.19,17.02,92.13,35.7,56.0,54.6,122.4,118.9,1.306249976158142
2021-04-26 23:03:05.080,58.7,102.1,58.73,255.0,3.31,11.77,4583.0,16.11,16.92,92.17,35.7,56.0,54.6,122.7,118.8,1.3073500394821167
2021-04-26 23:04:21.950,58.8,102.1,58.74,255.0,3.35,11.85,4583.0,14.86,15.69,92.15,35.7,56.0,54.6,122.9,119.1,1.3072500228881836
2021-04-26 23:05:39.850,58.8,102.1,58.74,255.0,3.34,11.82,4583.0,14.69,15.51,92.13,35.7,55.9,54.6,122.7,119.1,1.3071000576019287
2021-04-26 23:06:57.820,58.7,102.1,58.74,255.0,3.33,11.83,4653.0,14.51,15.32,92.13,35.7,55.9,54.6,122.7,118.9,1.3049999475479126
2021-04-26 23:08:14.750,58.7,102.1,58.74,254.9,3.31,11.78,4583.0,14.61,15.46,92.16,35.7,56.0,54.6,122.7,118.8,1.3061000108718872
2021-04-26 23:09:32.753,58.7,102.1,58.74,255.0,3.31,11.76,4653.0,14.98,15.8,92.12,35.7,56.0,54.6,122.2,118.7,1.305799961090088
2021-04-26 23:10:50.673,58.8,102.1,58.74,255.0,3.28,11.69,4653.0,15.96,16.81,92.16,35.7,56.0,54.6,122.4,118.5,1.3048499822616577
2021-04-26 23:12:07.647,58.7,102.1,58.74,255.0,3.3,11.73,4583.0,15.71,16.56,92.18,35.7,56.0,54.6,122.2,118.7,1.3055499792099
2021-04-26 23:13:25.583,58.8,102.1,58.74,255.0,3.37,11.88,4653.0,13.91,14.72,92.13,35.7,56.0,54.6,122.7,119.3,1.3033499717712402
2021-04-26 23:14:42.477,58.7,102.1,58.74,255.0,3.28,11.69,4653.0,15.83,16.62,92.17,35.7,56.0,54.6,121.8,118.4,1.3028000593185425
2021-04-26 23:16:00.473,58.7,102.1,58.74,254.9,3.3,11.74,4583.0,15.44,16.24,92.16,35.7,55.9,54.6,122.3,118.5,1.3031500577926636
2021-04-26 23:17:17.410,58.8,102.1,58.74,254.9,3.34,11.81,4512.0,14.5,15.3,92.16,35.7,56.0,54.6,122.5,118.7,1.3032000064849854
2021-04-26 23:18:35.353,58.7,102.1,58.74,255.0,3.33,11.82,4583.0,14.67,15.41,92.16,35.7,55.9,54.6,121.9,118.6,1.3033499717712402
2021-04-26 23:19:52.297,58.7,102.1,58.74,255.0,3.3,11.77,4653.0,15.21,15.99,92.17,35.7,56.0,54.6,121.7,118.4,1.3051999807357788
2021-04-26 23:21:10.383,58.8,102.1,58.75,255.0,3.36,11.88,4583.0,13.59,14.43,92.13,35.7,56.0,54.6,122.2,118.6,1.3026000261306763
2021-04-26 23:22:27.370,58.8,102.1,58.76,255.0,3.35,11.9,4653.0,13.75,14.57,92.06,35.7,55.9,54.6,122.1,118.5,1.3035500049591064
2021-04-26 23:23:45.327,58.9,102.1,58.77,255.1,3.36,12.53,4653.0,13.65,14.45,92.13,35.7,56.0,54.6,122.4,118.9,1.3056000471115112
2021-04-26 23:25:02.290,58.9,102.1,58.78,255.0,3.42,11.98,4583.0,13.56,14.4,92.16,35.7,56.0,54.6,122.5,118.8,1.3028000593185425
2021-04-26 23:26:20.393,58.9,102.1,58.79,255.0,3.41,11.99,4583.0,12.42,13.25,92.1,35.7,56.0,54.6,122.5,118.9,1.3037500381469727
2021-04-26 23:27:38.257,58.8,102.0,58.8,254.9,3.41,12.64,4583.0,12.06,12.87,92.13,35.7,56.0,54.6,122.5,118.8,1.3046499490737915
2021-04-26 23:28:55.083,58.8,102.0,58.82,255.0,3.38,11.88,4653.0,14.45,15.28,92.16,35.7,55.9,54.6,121.9,118.3,1.3030500411987305
2021-04-26 23:30:13.063,58.7,102.0,58.81,255.1,3.3,11.72,4583.0,15.92,16.71,92.18,35.7,56.0,54.6,121.6,117.8,1.3032000064849854
2021-04-26 23:31:30.067,58.8,102.0,58.82,255.1,3.36,11.84,4583.0,14.67,15.5,92.15,35.7,55.9,54.6,121.6,118.1,1.3057500123977661
2021-04-26 23:32:48.143,58.8,102.0,58.83,255.0,3.36,11.86,4653.0,14.21,15.04,92.13,35.7,56.0,54.6,121.6,118.0,1.305150032043457
2021-04-26 23:34:05.047,58.8,102.0,58.83,255.0,3.4,11.99,4653.0,12.24,13.06,92.07,35.7,56.0,54.6,122.2,118.6,1.305299997329712
2021-04-26 23:35:23.003,58.8,102.0,58.82,255.0,3.35,12.5,4724.0,13.73,14.55,92.15,35.7,56.0,54.6,121.8,118.4,1.3053499460220337
2021-04-26 23:36:41.020,58.8,102.0,58.81,255.0,3.36,11.89,4583.0,15.21,16.02,92.17,35.7,56.0,54.6,121.2,117.4,1.3055499792099
2021-04-26 23:37:58.893,58.8,102.0,58.81,255.1,3.37,11.88,4583.0,14.32,15.14,92.18,35.7,56.0,54.6,121.1,117.4,1.3063000440597534
2021-04-26 23:39:15.873,58.8,102.0,58.8,255.1,3.37,11.88,4653.0,13.6,14.44,92.17,35.7,55.9,54.6,121.4,117.7,1.3053499460220337
2021-04-26 23:40:33.920,58.8,102.0,58.8,255.0,3.36,11.86,4583.0,13.49,14.34,92.11,35.7,55.9,54.6,121.2,117.4,1.305649995803833
2021-04-26 23:41:51.087,58.8,102.0,58.79,255.0,3.36,11.86,4583.0,13.25,14.09,92.14,35.7,56.0,54.6,121.3,118.1,1.305999994277954
2021-04-26 23:43:08.967,58.8,102.0,58.8,255.0,3.34,11.87,4653.0,13.67,14.51,92.06,35.7,56.0,54.6,121.2,117.5,1.3052500486373901
2021-04-26 23:44:25.960,58.8,102.0,58.79,254.9,3.36,12.55,4583.0,13.33,14.16,92.16,35.7,56.0,54.6,121.6,117.8,1.3056999444961548
2021-04-26 23:45:43.887,58.8,102.0,58.79,255.0,3.32,11.77,4653.0,16.14,16.95,92.11,35.7,56.0,54.6,121.4,117.6,1.306149959564209
2021-04-26 23:47:01.810,58.7,102.1,58.78,255.0,3.29,11.15,4583.0,16.83,17.64,92.02,35.7,56.0,54.6,121.2,117.5,1.3062000274658203
2021-04-26 23:48:18.770,58.8,102.1,58.78,255.0,3.39,12.56,4583.0,12.8,13.6,92.19,35.7,56.0,54.6,122.0,118.5,1.3049999475479126
2021-04-26 23:49:36.633,58.8,102.1,58.78,255.0,3.33,11.81,4583.0,15.31,16.16,92.19,35.7,56.0,54.6,121.5,117.8,1.3051999807357788
2021-04-26 23:50:53.607,58.8,102.1,58.78,255.0,3.33,11.79,4653.0,15.1,15.95,92.16,35.7,55.9,54.6,121.6,117.8,1.3042000532150269
2021-04-26 23:52:11.527,58.7,102.1,58.77,255.0,3.31,11.76,4583.0,15.48,16.32,92.18,35.7,56.0,54.6,121.4,117.9,1.3035500049591064
2021-04-26 23:53:29.493,58.7,102.1,58.76,255.0,3.3,11.73,4724.0,16.02,16.82,92.13,35.7,56.0,54.6,121.5,118.0,1.3061000108718872
2021-04-26 23:54:46.383,58.7,102.1,58.76,255.0,3.34,11.83,4653.0,15.03,15.86,92.22,35.7,56.0,54.6,122.1,118.6,1.3059500455856323
2021-04-26 23:56:03.787,58.7,102.1,58.75,255.0,3.3,11.74,4583.0,15.96,16.77,92.14,35.7,55.9,54.6,121.9,118.5,1.3067500591278076
2021-04-26 23:57:21.720,58.7,102.1,58.75,254.9,3.3,11.74,4583.0,16.19,17.0,92.16,35.7,56.0,54.6,122.3,118.4,1.3059500455856323
2021-04-26 23:58:39.673,58.7,102.1,58.74,254.9,3.3,11.75,4512.0,16.17,17.01,92.17,35.7,56.0,54.6,122.4,118.6,1.306149959564209
2021-04-26 23:59:56.553,58.7,102.1,58.74,254.9,3.28,11.7,4583.0,16.86,17.68,92.12,35.7,56.0,54.6,122.5,118.7,1.305899977684021
2021-04-27 00:01:14.603,58.7,102.1,58.73,255.0,3.28,11.11,4653.0,17.21,17.99,92.02,35.7,56.0,54.6,121.9,118.9,1.3068499565124512
2021-04-27 00:02:31.557,58.8,102.1,58.74,254.9,3.41,12.6,4653.0,12.24,13.08,92.15,35.7,55.9,54.6,123.4,119.9,1.3061000108718872
2021-04-27 00:03:49.697,58.8,102.1,58.74,255.0,3.32,11.78,4724.0,15.61,16.46,92.2,35.7,56.0,54.6,122.8,119.2,1.3064500093460083
2021-04-27 00:05:06.677,58.7,102.2,58.73,255.0,3.28,11.72,4653.0,16.19,17.03,92.17,35.7,55.9,54.6,122.2,118.6,1.306149959564209
2021-04-27 00:06:24.690,58.7,102.2,58.73,255.0,3.3,11.75,4512.0,16.01,16.85,92.17,35.7,55.9,54.6,122.7,119.1,1.3031500577926636
2021-04-27 00:07:41.673,58.7,102.2,58.73,255.0,3.32,11.79,4583.0,15.61,16.44,92.18,35.7,56.0,54.6,122.8,119.0,1.3065500259399414
2021-04-27 00:08:59.583,58.7,102.2,58.73,255.0,3.31,11.78,4583.0,15.68,16.55,92.21,35.7,56.0,54.6,122.8,119.0,1.306249976158142
2021-04-27 00:10:16.703,58.7,102.1,58.74,255.0,3.31,11.78,4583.0,15.69,16.55,92.23,35.7,56.0,54.6,122.7,119.0,1.30649995803833
2021-04-27 00:11:34.627,58.8,102.1,58.74,255.0,3.33,11.8,4583.0,15.28,16.12,92.2,35.7,56.0,54.6,122.5,119.2,1.3080500364303589
2021-04-27 00:12:51.700,58.7,102.1,58.74,255.0,3.29,11.73,4724.0,16.2,17.03,92.16,35.7,56.0,54.6,122.8,119.0,1.3043999671936035
2021-04-27 00:14:09.557,58.8,102.1,58.74,255.0,3.35,11.84,4653.0,14.66,15.5,92.14,35.7,56.0,54.6,122.7,119.3,1.30649995803833
2021-04-27 00:15:27.553,58.8,102.1,58.74,255.0,3.32,11.8,4583.0,14.93,15.76,92.16,35.7,55.9,54.6,123.0,119.3,1.306249976158142
2021-04-27 00:16:44.407,58.7,102.1,58.74,255.0,3.3,11.75,4583.0,15.63,16.43,92.12,35.7,56.0,54.6,122.7,119.1,1.3060499429702759
2021-04-27 00:18:03.367,58.7,102.1,58.73,254.9,3.27,11.7,4653.0,16.48,17.29,92.21,35.7,55.9,54.6,122.7,119.0,1.3071500062942505
2021-04-27 00:19:21.350,58.7,102.2,58.73,255.0,3.29,11.73,4512.0,16.28,17.13,92.16,35.7,56.0,54.6,122.8,119.2,1.3067500591278076
2021-04-27 00:20:38.260,58.7,102.2,58.73,254.8,3.3,11.76,4583.0,16.16,17.01,92.14,35.7,56.0,54.6,122.9,119.4,1.3042500019073486
2021-04-27 00:21:56.337,58.7,102.2,58.72,255.0,3.32,11.79,4583.0,15.65,16.5,92.17,35.7,56.0,54.6,123.1,119.6,1.3042000532150269
2021-04-27 00:23:13.213,58.7,102.2,58.72,254.9,3.33,11.81,4512.0,15.27,16.11,92.16,35.7,56.0,54.6,123.2,119.5,1.3058500289916992
2021-04-27 00:24:31.180,58.7,102.2,58.71,255.1,3.3,11.75,4653.0,15.77,16.6,92.18,35.7,56.0,54.6,122.9,119.5,1.306399941444397
2021-04-27 00:25:48.313,58.7,102.2,58.71,255.1,3.29,11.74,4653.0,16.04,16.86,92.19,35.7,56.0,54.6,122.8,119.1,1.3070499897003174
2021-04-27 00:27:05.550,58.7,102.2,58.7,254.9,3.29,11.74,4583.0,16.19,17.03,92.22,35.7,56.0,54.6,122.6,119.0,1.3041499853134155
2021-04-27 00:28:23.530,58.7,102.2,58.7,254.9,3.28,11.7,4583.0,16.67,17.43,92.13,35.7,56.0,54.6,122.6,119.3,1.305299997329712
2021-04-27 00:29:40.403,58.7,102.2,58.7,254.9,3.32,11.77,4653.0,15.96,16.78,92.15,35.7,56.0,54.6,122.7,119.3,1.3065500259399414
2021-04-27 00:30:58.310,58.8,102.2,58.71,254.9,3.31,11.77,4653.0,15.94,16.76,92.18,35.7,56.0,54.6,123.1,119.2,1.3064500093460083
2021-04-27 00:32:16.340,58.8,102.2,58.71,255.0,3.3,11.76,4583.0,16.18,17.0,92.15,35.7,56.0,54.6,122.7,119.1,1.3070000410079956
2021-04-27 00:33:33.190,58.8,102.2,58.72,255.0,3.32,11.79,4653.0,15.8,16.61,92.13,35.7,55.9,54.6,122.8,119.1,1.3069000244140625
2021-04-27 00:34:51.160,58.7,102.2,58.72,255.1,3.3,11.74,4583.0,16.21,17.04,92.18,35.7,56.0,54.6,122.9,119.2,1.304550051689148
2021-04-27 00:36:09.117,58.7,102.2,58.72,255.1,3.31,11.78,4583.0,15.8,16.62,92.18,35.7,56.0,54.6,122.7,119.1,1.3066999912261963
2021-04-27 00:37:26.073,58.8,102.2,58.73,255.1,3.34,11.82,4724.0,15.0,15.83,92.13,35.7,56.0,54.6,122.7,119.4,1.3060499429702759
2021-04-27 00:38:44.167,58.8,102.1,58.73,255.1,3.31,11.78,4512.0,15.4,16.24,92.17,35.7,56.0,54.6,122.6,119.2,1.3061000108718872
2021-04-27 00:40:02.080,58.7,102.1,58.74,255.1,3.28,11.7,4583.0,16.27,17.07,92.16,35.7,55.9,54.6,122.7,119.0,1.3071000576019287
2021-04-27 00:41:20.013,58.8,102.1,58.74,255.1,3.29,11.72,4583.0,16.31,17.12,92.15,35.7,56.0,54.6,122.6,119.2,1.3070000410079956
2021-04-27 00:42:36.897,58.7,102.1,58.74,255.1,3.28,11.71,4583.0,17.01,17.83,92.15,35.7,55.9,54.6,122.4,119.0,1.3052500486373901
2021-04-27 00:43:54.820,58.8,102.1,58.74,255.0,3.32,11.79,4653.0,16.06,16.88,92.15,35.7,56.0,54.6,122.7,119.3,1.3042999505996704
2021-04-27 00:45:12.873,58.8,102.1,58.74,255.0,3.32,11.8,4583.0,15.83,16.64,92.15,35.7,56.0,54.6,122.9,119.2,1.3061000108718872
2021-04-27 00:46:29.990,58.8,102.1,58.74,255.0,3.33,11.81,4583.0,15.47,16.28,92.23,35.7,56.0,54.6,123.1,119.0,1.3066500425338745
2021-04-27 00:47:47.883,58.7,102.1,58.74,255.0,3.32,11.8,4653.0,15.31,16.14,92.15,35.7,56.0,54.6,123.0,119.4,1.3064500093460083
2021-04-27 00:49:04.783,58.8,102.1,58.75,255.1,3.34,11.84,4583.0,14.52,15.34,92.16,35.7,56.0,54.6,122.8,119.3,1.3073999881744385
2021-04-27 00:50:22.833,58.7,102.1,58.74,255.1,3.29,11.73,4583.0,15.75,16.55,92.13,35.7,56.0,54.6,122.6,119.0,1.3068499565124512
2021-04-27 00:51:40.767,58.7,102.1,58.74,255.1,3.28,11.72,4653.0,16.15,16.97,92.19,35.7,56.0,54.6,122.8,119.1,1.3037500381469727
2021-04-27 00:52:57.760,58.7,102.1,58.74,255.0,3.28,11.72,4653.0,16.29,17.11,92.15,35.7,56.0,54.6,123.1,119.2,1.304550051689148
2021-04-27 00:54:15.560,58.7,102.2,58.73,255.0,3.3,11.76,4583.0,15.97,16.82,92.19,35.7,56.0,54.6,122.9,119.6,1.3059500455856323
2021-04-27 00:55:32.537,58.7,102.2,58.73,255.0,3.26,11.68,4583.0,17.02,17.84,92.17,35.7,56.0,54.6,122.8,119.2,1.3071500062942505
