dataset,confidence,epsilon,effective_confidence,threshold_type,threshold_id,threshold_quantile,threshold_lower_quantile,threshold_upper_quantile,effective_threshold,threshold_value,threshold_low,threshold_high,threshold_source,n_cal,n_test,event_prevalence,empirical_event_coverage,coverage_defined,lower_ci,upper_ci,violation,structural_violation,empirical_singleton_error,reject_rate,n_total,n_empty,n_singleton,n_ambiguity,novelty_rate,singleton_rate,ambiguity_rate,reject_rate_from_sets,singleton_precision,singleton_recall,singleton_correct_count,singleton_count,singleton_precision_recall_defined
concreate,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.29426882549473143,0.29426882549473143,,,call,206,206,0.32524271844660196,0.941747572815534,True,0.9004561943273605,0.9695411754021361,True,False,0.06030150753768844,0.03398058252427184,206,0,199,7,0.0,0.9660194174757282,0.03398058252427184,0.03398058252427184,0.9396984924623115,0.9077669902912622,187,199,True
concreate,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.35113081470059115,0.35113081470059115,,,call_reinitialized,206,206,0.41262135922330095,0.912621359223301,True,0.8654200434209451,0.9473904007416175,False,False,0.09574468085106383,0.08737864077669903,206,0,188,18,0.0,0.912621359223301,0.08737864077669903,0.08737864077669903,0.9042553191489362,0.8252427184466019,170,188,True
concreate,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.35113081470059115,0.35113081470059115,,,call,206,206,0.41262135922330095,0.970873786407767,True,0.9376855646423707,0.9892377122094504,False,False,0.039735099337748346,0.2669902912621359,206,0,151,55,0.0,0.7330097087378641,0.2669902912621359,0.2669902912621359,0.9602649006622517,0.7038834951456311,145,151,True
concreate,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.21719994859933178, 0.5011886404523259)",,0.21719994859933178,0.5011886404523259,call_reinitialized,206,206,0.48058252427184467,0.8980582524271845,True,0.8483977707911281,0.9357812437684057,True,False,0.11864406779661017,0.1407766990291262,206,0,177,29,0.0,0.8592233009708737,0.1407766990291262,0.1407766990291262,0.8813559322033898,0.7572815533980582,156,177,True
concreate,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.21719994859933178, 0.5011886404523259)",,0.21719994859933178,0.5011886404523259,call,206,206,0.48058252427184467,0.9514563106796117,True,0.9125403275841258,0.9764791038738572,False,False,0.06944444444444445,0.30097087378640774,206,0,144,62,0.0,0.6990291262135923,0.30097087378640774,0.30097087378640774,0.9305555555555556,0.6504854368932039,134,144,True
cooling,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.09877350776778412,0.09877350776778412,,,call_reinitialized,154,154,0.14285714285714285,0.8636363636363636,True,0.7991358590464075,0.9135652788376039,True,False,0.007462686567164179,0.12987012987012986,154,20,134,0,0.12987012987012986,0.8701298701298701,0.0,0.12987012987012986,0.9925373134328358,0.8636363636363636,133,134,True
cooling,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.09877350776778412,0.09877350776778412,,,call,154,154,0.14285714285714285,0.961038961038961,True,0.9171295320810428,0.9855699560209706,False,False,0.013333333333333334,0.025974025974025976,154,4,150,0,0.025974025974025976,0.974025974025974,0.0,0.025974025974025976,0.9866666666666667,0.961038961038961,148,150,True
cooling,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.12472063232488415,0.12472063232488415,,,call_reinitialized,154,154,0.2532467532467532,0.974025974025974,True,0.9348335671971228,0.9928785861705218,False,False,0.0,0.025974025974025976,154,4,150,0,0.025974025974025976,0.974025974025974,0.0,0.025974025974025976,1.0,0.974025974025974,150,150,True
cooling,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.12472063232488415,0.12472063232488415,,,call,154,154,0.2532467532467532,0.974025974025974,True,0.9348335671971228,0.9928785861705218,False,False,0.025974025974025976,0.0,154,0,154,0,0.0,1.0,0.0,0.0,0.974025974025974,0.974025974025974,150,154,True
cooling,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.15562823657672387,0.15562823657672387,,,call_reinitialized,154,154,0.3116883116883117,0.9415584415584416,True,0.8919604255448872,0.9729315387416576,False,False,0.0,0.05844155844155844,154,9,145,0,0.05844155844155844,0.9415584415584416,0.0,0.05844155844155844,1.0,0.9415584415584416,145,145,True
cooling,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.15562823657672387,0.15562823657672387,,,call,154,154,0.3116883116883117,1.0,True,0.9763308516272456,1.0,False,False,0.0,0.025974025974025976,154,0,150,4,0.0,0.974025974025974,0.025974025974025976,0.025974025974025976,1.0,0.974025974025974,150,150,True
cooling,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.19018806214227307,0.19018806214227307,,,call_reinitialized,154,154,0.37662337662337664,0.9935064935064936,True,0.9643529687093081,0.9998356121621912,False,False,0.0,0.006493506493506494,154,1,153,0,0.006493506493506494,0.9935064935064936,0.0,0.006493506493506494,1.0,0.9935064935064936,153,153,True
cooling,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.19018806214227307,0.19018806214227307,,,call,154,154,0.37662337662337664,0.9935064935064936,True,0.9643529687093081,0.9998356121621912,False,False,0.0,0.006493506493506494,154,1,153,0,0.006493506493506494,0.9935064935064936,0.0,0.006493506493506494,1.0,0.9935064935064936,153,153,True
cooling,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.347506132461161,0.347506132461161,,,call_reinitialized,154,154,0.4805194805194805,0.9155844155844156,True,0.8599728453563186,0.9542855760329373,False,False,0.0,0.08441558441558442,154,13,141,0,0.08441558441558442,0.9155844155844156,0.0,0.08441558441558442,1.0,0.9155844155844156,141,141,True
cooling,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.347506132461161,0.347506132461161,,,call,154,154,0.4805194805194805,0.948051948051948,True,0.9002092322564991,0.9773086776687551,True,False,0.0,0.05194805194805195,154,8,146,0,0.05194805194805195,0.948051948051948,0.0,0.05194805194805195,1.0,0.948051948051948,146,146,True
cooling,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.13879803761242843, 0.5957345325701826)",,0.13879803761242843,0.5957345325701826,call_reinitialized,154,154,0.4090909090909091,0.9025974025974026,True,0.8444405834645285,0.9444532137307589,False,False,0.08552631578947369,0.012987012987012988,154,2,152,0,0.012987012987012988,0.987012987012987,0.0,0.012987012987012988,0.9144736842105263,0.9025974025974026,139,152,True
cooling,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.13879803761242843, 0.5957345325701826)",,0.13879803761242843,0.5957345325701826,call,154,154,0.4090909090909091,0.9415584415584416,True,0.8919604255448872,0.9729315387416576,True,False,0.06428571428571428,0.09090909090909091,154,0,140,14,0.0,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.9357142857142857,0.8506493506493507,131,140,True
friedm,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.20966092467887623,0.20966092467887623,,,call_reinitialized,240,240,0.075,0.9041666666666667,True,0.8596762733897744,0.9382759047111259,False,False,0.013636363636363636,0.08333333333333333,240,20,220,0,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,0.9863636363636363,0.9041666666666667,217,220,True
friedm,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.20966092467887623,0.20966092467887623,,,call,240,240,0.075,0.9416666666666667,True,0.9040626376071411,0.9677451267538079,True,False,0.058823529411764705,0.008333333333333333,240,0,238,2,0.0,0.9916666666666667,0.008333333333333333,0.008333333333333333,0.9411764705882353,0.9333333333333333,224,238,True
friedm,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.32052367861325715,0.32052367861325715,,,call_reinitialized,240,240,0.20833333333333334,0.8916666666666667,True,0.845305096881231,0.9280019716629344,True,False,0.0815450643776824,0.029166666666666667,240,7,233,0,0.029166666666666667,0.9708333333333333,0.0,0.029166666666666667,0.9184549356223176,0.8916666666666667,214,233,True
friedm,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.32052367861325715,0.32052367861325715,,,call,240,240,0.20833333333333334,0.8916666666666667,True,0.845305096881231,0.9280019716629344,True,True,0.0815450643776824,0.029166666666666667,240,7,233,0,0.029166666666666667,0.9708333333333333,0.0,0.029166666666666667,0.9184549356223176,0.8916666666666667,214,233,True
friedm,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.3919937261960257,0.3919937261960257,,,call_reinitialized,240,240,0.29583333333333334,0.95,True,0.914289483139705,0.9739007131487508,False,False,0.05825242718446602,0.14166666666666666,240,0,206,34,0.0,0.8583333333333333,0.14166666666666666,0.14166666666666666,0.941747572815534,0.8083333333333333,194,206,True
friedm,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.3919937261960257,0.3919937261960257,,,call,240,240,0.29583333333333334,0.95,True,0.914289483139705,0.9739007131487508,False,False,0.05825242718446602,0.14166666666666666,240,0,206,34,0.0,0.8583333333333333,0.14166666666666666,0.14166666666666666,0.941747572815534,0.8083333333333333,194,206,True
friedm,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.46088253508289473,0.46088253508289473,,,call_reinitialized,240,240,0.4083333333333333,0.8916666666666667,True,0.845305096881231,0.9280019716629344,True,False,0.08547008547008547,0.025,240,6,234,0,0.025,0.975,0.0,0.025,0.9145299145299145,0.8916666666666667,214,234,True
friedm,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.46088253508289473,0.46088253508289473,,,call,240,240,0.4083333333333333,0.95,True,0.914289483139705,0.9739007131487508,False,False,0.05581395348837209,0.10416666666666667,240,0,215,25,0.0,0.8958333333333334,0.10416666666666667,0.10416666666666667,0.9441860465116279,0.8458333333333333,203,215,True
friedm,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.5039363412792043,0.5039363412792043,,,call_reinitialized,240,240,0.48333333333333334,0.8708333333333333,True,0.8216931753010404,0.9105228620771619,True,False,0.12916666666666668,0.0,240,0,240,0,0.0,1.0,0.0,0.0,0.8708333333333333,0.8708333333333333,209,240,True
friedm,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.5039363412792043,0.5039363412792043,,,call,240,240,0.48333333333333334,0.925,True,0.884056386962377,0.9549465573694389,True,False,0.0821917808219178,0.0875,240,0,219,21,0.0,0.9125,0.0875,0.0875,0.9178082191780822,0.8375,201,219,True
friedm,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.36674320065550253, 0.6601389268753456)",,0.36674320065550253,0.6601389268753456,call_reinitialized,240,240,0.49166666666666664,0.9083333333333333,True,0.8645061244711808,0.9416590018968954,False,False,0.1164021164021164,0.2125,240,0,189,51,0.0,0.7875,0.2125,0.2125,0.8835978835978836,0.6958333333333333,167,189,True
friedm,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.36674320065550253, 0.6601389268753456)",,0.36674320065550253,0.6601389268753456,call,240,240,0.49166666666666664,0.95,True,0.914289483139705,0.9739007131487508,False,False,0.08275862068965517,0.3958333333333333,240,0,145,95,0.0,0.6041666666666666,0.3958333333333333,0.3958333333333333,0.9172413793103448,0.5541666666666667,133,145,True
heating,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.15764417845484222,0.15764417845484222,,,call_reinitialized,154,154,0.14935064935064934,0.8896103896103896,True,0.829145371640602,0.9343642513749113,True,False,0.0,0.11038961038961038,154,17,137,0,0.11038961038961038,0.8896103896103896,0.0,0.11038961038961038,1.0,0.8896103896103896,137,137,True
heating,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.15764417845484222,0.15764417845484222,,,call,154,154,0.14935064935064934,0.8961038961038961,True,0.8367657548531051,0.9394380347868699,True,True,0.0,0.1038961038961039,154,16,138,0,0.1038961038961039,0.8961038961038961,0.0,0.1038961038961039,1.0,0.8961038961038961,138,138,True
heating,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.18911860718171924,0.18911860718171924,,,call_reinitialized,154,154,0.24675324675324675,0.948051948051948,True,0.9002092322564991,0.9773086776687551,False,False,0.006802721088435374,0.045454545454545456,154,7,147,0,0.045454545454545456,0.9545454545454546,0.0,0.045454545454545456,0.9931972789115646,0.948051948051948,146,147,True
heating,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.18911860718171924,0.18911860718171924,,,call,154,154,0.24675324675324675,0.9805194805194806,True,0.9441270171696394,0.9959644895123378,False,False,0.01948051948051948,0.0,154,0,154,0,0.0,1.0,0.0,0.0,0.9805194805194806,0.9805194805194806,151,154,True
heating,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.22937976060935797,0.22937976060935797,,,call_reinitialized,154,154,0.3116883116883117,0.9675324675324676,True,0.9258604591841042,0.9893754248256854,False,False,0.019736842105263157,0.012987012987012988,154,2,152,0,0.012987012987012988,0.987012987012987,0.0,0.012987012987012988,0.9802631578947368,0.9675324675324676,149,152,True
heating,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.22937976060935797,0.22937976060935797,,,call,154,154,0.3116883116883117,0.9805194805194806,True,0.9441270171696394,0.9959644895123378,False,False,0.019736842105263157,0.012987012987012988,154,0,152,2,0.0,0.987012987012987,0.012987012987012988,0.012987012987012988,0.9802631578947368,0.9675324675324676,149,152,True
heating,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.25081610446137104,0.25081610446137104,,,call_reinitialized,154,154,0.36363636363636365,0.9285714285714286,True,0.8757898541554864,0.96380572866403,False,False,0.0,0.07142857142857142,154,11,143,0,0.07142857142857142,0.9285714285714286,0.0,0.07142857142857142,1.0,0.9285714285714286,143,143,True
heating,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.25081610446137104,0.25081610446137104,,,call,154,154,0.36363636363636365,0.9935064935064936,True,0.9643529687093081,0.9998356121621912,False,False,0.006493506493506494,0.0,154,0,154,0,0.0,1.0,0.0,0.0,0.9935064935064936,0.9935064935064936,153,154,True
heating,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.3618063112078346,0.3618063112078346,,,call_reinitialized,154,154,0.4675324675324675,0.948051948051948,True,0.9002092322564991,0.9773086776687551,False,False,0.0,0.05194805194805195,154,8,146,0,0.05194805194805195,0.948051948051948,0.0,0.05194805194805195,1.0,0.948051948051948,146,146,True
heating,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.3618063112078346,0.3618063112078346,,,call,154,154,0.4675324675324675,0.948051948051948,True,0.9002092322564991,0.9773086776687551,True,False,0.0,0.05194805194805195,154,8,146,0,0.05194805194805195,0.948051948051948,0.0,0.05194805194805195,1.0,0.948051948051948,146,146,True
heating,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.22293253536452662, 0.6868199129488574)",,0.22293253536452662,0.6868199129488574,call_reinitialized,154,154,0.42207792207792205,0.9675324675324676,True,0.9258604591841042,0.9893754248256854,False,False,0.013245033112582781,0.01948051948051948,154,3,151,0,0.01948051948051948,0.9805194805194806,0.0,0.01948051948051948,0.9867549668874173,0.9675324675324676,149,151,True
heating,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.22293253536452662, 0.6868199129488574)",,0.22293253536452662,0.6868199129488574,call,154,154,0.42207792207792205,0.9675324675324676,True,0.9258604591841042,0.9893754248256854,False,False,0.019736842105263157,0.012987012987012988,154,2,152,0,0.012987012987012988,0.987012987012987,0.0,0.012987012987012988,0.9802631578947368,0.9675324675324676,149,152,True
housing,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.0,0.0,,,call_reinitialized,4128,4128,0.32073643410852715,0.9265988372093024,True,0.9182161479974078,0.934371546727326,False,False,0.0033871808233454925,0.07025193798449612,4128,290,3838,0,0.07025193798449612,0.9297480620155039,0.0,0.07025193798449612,0.9966128191766546,0.9265988372093024,3825,3838,True
housing,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.0,0.0,,,call,4128,4128,0.32073643410852715,0.9651162790697675,True,0.9590586826073009,0.970503396082273,False,False,0.003252439329497123,0.03173449612403101,4128,131,3997,0,0.03173449612403101,0.968265503875969,0.0,0.03173449612403101,0.9967475606705029,0.9651162790697675,3984,3997,True
housing,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.0,0.0,,,call,4128,4128,0.32073643410852715,0.9265988372093024,True,0.9182161479974078,0.934371546727326,False,False,0.0033871808233454925,0.07025193798449612,4128,290,3838,0,0.07025193798449612,0.9297480620155039,0.0,0.07025193798449612,0.9966128191766546,0.9265988372093024,3825,3838,True
housing,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.0,0.0,,,call,4128,4128,0.32073643410852715,0.9651162790697675,True,0.9590586826073009,0.970503396082273,False,False,0.003252439329497123,0.03173449612403101,4128,131,3997,0,0.03173449612403101,0.968265503875969,0.0,0.03173449612403101,0.9967475606705029,0.9651162790697675,3984,3997,True
housing,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.0,0.0,,,call,4128,4128,0.32073643410852715,0.9265988372093024,True,0.9182161479974078,0.934371546727326,False,False,0.0033871808233454925,0.07025193798449612,4128,290,3838,0,0.07025193798449612,0.9297480620155039,0.0,0.07025193798449612,0.9966128191766546,0.9265988372093024,3825,3838,True
housing,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.0,0.0,,,call,4128,4128,0.32073643410852715,0.9651162790697675,True,0.9590586826073009,0.970503396082273,False,False,0.003252439329497123,0.03173449612403101,4128,131,3997,0,0.03173449612403101,0.968265503875969,0.0,0.03173449612403101,0.9967475606705029,0.9651162790697675,3984,3997,True
housing,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.25,0.25,,,call_reinitialized,4128,4128,0.4263565891472868,0.9401647286821705,True,0.9324912610032356,0.9472076020726472,False,False,0.0038501026694045173,0.0562015503875969,4128,232,3896,0,0.0562015503875969,0.9437984496124031,0.0,0.0562015503875969,0.9961498973305954,0.9401647286821705,3881,3896,True
housing,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.25,0.25,,,call,4128,4128,0.4263565891472868,0.9636627906976745,True,0.9574954782762327,0.9691620725364115,False,False,0.0045045045045045045,0.03197674418604651,4128,132,3996,0,0.03197674418604651,0.9680232558139535,0.0,0.03197674418604651,0.9954954954954955,0.9636627906976745,3978,3996,True
housing,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.5,0.5,,,call_reinitialized,4128,4128,0.8611918604651163,0.905765503875969,True,0.8964425609038065,0.9145094684409154,False,False,0.0058495081095453335,0.08890503875968993,4128,367,3761,0,0.08890503875968993,0.9110949612403101,0.0,0.08890503875968993,0.9941504918904547,0.905765503875969,3739,3761,True
housing,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.5,0.5,,,call,4128,4128,0.8611918604651163,0.9622093023255814,True,0.9559347139260528,0.9678182861602376,False,False,0.007,0.031007751937984496,4128,128,4000,0,0.031007751937984496,0.9689922480620154,0.0,0.031007751937984496,0.993,0.9622093023255814,3972,4000,True
housing,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.0, 0.5)",,0.0,0.5,call_reinitialized,4128,4128,0.5404554263565892,0.9917635658914729,True,0.9885092616526884,0.994289479241695,False,False,0.03508771929824561,0.7652616279069767,4128,0,969,3159,0.0,0.23473837209302326,0.7652616279069767,0.7652616279069767,0.9649122807017544,0.22650193798449614,935,969,True
housing,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.0, 0.5)",,0.0,0.5,call,4128,4128,0.5404554263565892,0.9917635658914729,True,0.9885092616526884,0.994289479241695,False,False,0.03508771929824561,0.7652616279069767,4128,0,969,3159,0.0,0.23473837209302326,0.7652616279069767,0.7652616279069767,0.9649122807017544,0.22650193798449614,935,969,True
kin8fm,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.3926392154330725,0.3926392154330725,,,call_reinitialized,1639,1639,0.09579011592434411,0.9060402684563759,True,0.8908732123293439,0.919733993650475,False,False,0.008678237650200267,0.0860280658938377,1639,141,1498,0,0.0860280658938377,0.9139719341061623,0.0,0.0860280658938377,0.9913217623497997,0.9060402684563759,1485,1498,True
kin8fm,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.3926392154330725,0.3926392154330725,,,call,1639,1639,0.09579011592434411,0.9572910311165345,True,0.946345380683274,0.9665575961118746,False,False,0.0397796817625459,0.003050640634533252,1639,5,1634,0,0.003050640634533252,0.9969493593654668,0.0,0.003050640634533252,0.9602203182374541,0.9572910311165345,1569,1634,True
kin8fm,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.4614387368216541,0.4614387368216541,,,call_reinitialized,1639,1639,0.19402074435631483,0.9145820622330689,True,0.899991248578481,0.9276667612680706,False,False,0.037251123956326265,0.050030506406345335,1639,82,1557,0,0.050030506406345335,0.9499694935936547,0.0,0.050030506406345335,0.9627488760436738,0.9145820622330689,1499,1557,True
kin8fm,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.4614387368216541,0.4614387368216541,,,call,1639,1639,0.19402074435631483,0.959731543624161,True,0.9490512071170374,0.9687219986218204,False,False,0.04195804195804196,0.040268456375838924,1639,0,1573,66,0.0,0.959731543624161,0.040268456375838924,0.040268456375838924,0.958041958041958,0.9194630872483222,1507,1573,True
kin8fm,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.5095259277436424,0.5095259277436424,,,call_reinitialized,1639,1639,0.28981086028065894,0.9084807809640024,True,0.8934745676235362,0.9220043303585642,False,False,0.05340114431023522,0.040268456375838924,1639,66,1573,0,0.040268456375838924,0.959731543624161,0.0,0.040268456375838924,0.9465988556897648,0.9084807809640024,1489,1573,True
kin8fm,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.5095259277436424,0.5095259277436424,,,call,1639,1639,0.28981086028065894,0.9481391092129348,True,0.9362699102222369,0.9583683659910356,True,False,0.053865652724968315,0.03721781574130567,1639,0,1578,61,0.0,0.9627821842586943,0.03721781574130567,0.03721781574130567,0.9461343472750317,0.9109212934716291,1493,1578,True
kin8fm,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.5513714140474479,0.5513714140474479,,,call_reinitialized,1639,1639,0.3947528981086028,0.9139719341061623,True,0.8993386913270339,0.9271014154958609,False,False,0.0689869484151647,0.018303843807199512,1639,30,1609,0,0.018303843807199512,0.9816961561928005,0.0,0.018303843807199512,0.9310130515848353,0.9139719341061623,1498,1609,True
kin8fm,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.5513714140474479,0.5513714140474479,,,call,1639,1639,0.3947528981086028,0.9688834655277608,True,0.9592887477605333,0.976745783856726,False,False,0.035318559556786706,0.11897498474679682,1639,0,1444,195,0.0,0.8810250152532032,0.11897498474679682,0.11897498474679682,0.9646814404432132,0.849908480780964,1393,1444,True
kin8fm,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.5858860933694099,0.5858860933694099,,,call_reinitialized,1639,1639,0.48261134838316044,0.9151921903599756,True,0.9006440103558111,0.9282319005837271,False,False,0.07862407862407862,0.006711409395973154,1639,11,1628,0,0.006711409395973154,0.9932885906040269,0.0,0.006711409395973154,0.9213759213759214,0.9151921903599756,1500,1628,True
kin8fm,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.5858860933694099,0.5858860933694099,,,call,1639,1639,0.48261134838316044,0.9603416717510678,True,0.9497290891781045,0.9692616444424424,False,False,0.04391891891891892,0.09701037217815742,1639,0,1480,159,0.0,0.9029896278218426,0.09701037217815742,0.09701037217815742,0.956081081081081,0.8633312995729103,1415,1480,True
kin8fm,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.4881326566659455, 0.6780452324462491)",,0.4881326566659455,0.6780452324462491,call_reinitialized,1639,1639,0.47101891397193413,0.9182428309945089,True,0.9039109581016836,0.9310544281143933,False,False,0.09377186843946816,0.12812690665039658,1639,0,1429,210,0.0,0.8718730933496034,0.12812690665039658,0.12812690665039658,0.9062281315605318,0.7901159243441123,1295,1429,True
kin8fm,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.4881326566659455, 0.6780452324462491)",,0.4881326566659455,0.6780452324462491,call,1639,1639,0.47101891397193413,0.951189749847468,True,0.9396169456030045,0.9611097655645,False,False,0.0631911532385466,0.22757779133618058,1639,0,1266,373,0.0,0.7724222086638194,0.22757779133618058,0.22757779133618058,0.9368088467614534,0.7236119585112873,1186,1266,True
kin8nm,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.21308402438685434,0.21308402438685434,,,call_reinitialized,1639,1639,0.09456985967053082,0.8974984746796827,True,0.8817905226896532,0.911765578087306,True,False,0.07309388783868935,0.03172666259914582,1639,52,1587,0,0.03172666259914582,0.9682733374008542,0.0,0.03172666259914582,0.9269061121613107,0.8974984746796827,1471,1587,True
kin8nm,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.21308402438685434,0.21308402438685434,,,call,1639,1639,0.09456985967053082,0.9463087248322147,True,0.9342666344176034,0.9567185005351342,True,False,0.058666666666666666,0.0848078096400244,1639,0,1500,139,0.0,0.9151921903599756,0.0848078096400244,0.0848078096400244,0.9413333333333334,0.8615009151921904,1412,1500,True
kin8nm,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.29886099885429007,0.29886099885429007,,,call_reinitialized,1639,1639,0.20012202562538134,0.9011592434411226,True,0.8856790431220206,0.9151847069446197,False,False,0.10371318822023047,0.04697986577181208,1639,0,1562,77,0.0,0.9530201342281879,0.04697986577181208,0.04697986577181208,0.8962868117797695,0.8541793776693105,1400,1562,True
kin8nm,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.29886099885429007,0.29886099885429007,,,call,1639,1639,0.20012202562538134,0.9395973154362416,True,0.9269499942213271,0.9506398566803522,True,False,0.07322485207100592,0.17510677242220865,1639,0,1352,287,0.0,0.8248932275777914,0.17510677242220865,0.17510677242220865,0.9267751479289941,0.764490543014033,1253,1352,True
kin8nm,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.36261603116702257,0.36261603116702257,,,call_reinitialized,1639,1639,0.3075045759609518,0.8944478340451495,True,0.8785545095496031,0.908911849335544,True,False,0.11681296421336934,0.09640024405125076,1639,0,1481,158,0.0,0.9035997559487492,0.09640024405125076,0.09640024405125076,0.8831870357866306,0.7980475899938987,1308,1481,True
kin8nm,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.36261603116702257,0.36261603116702257,,,call,1639,1639,0.3075045759609518,0.9517998779743746,True,0.9402876533367605,0.9616567229002919,False,False,0.06746370623398805,0.2855399633923124,1639,0,1171,468,0.0,0.7144600366076876,0.2855399633923124,0.2855399633923124,0.932536293766012,0.6662599145820622,1092,1171,True
kin8nm,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.41724334217860864,0.41724334217860864,,,call_reinitialized,1639,1639,0.4063453325198292,0.8901769371568029,True,0.8740305368874072,0.904910135498839,True,False,0.1299638989169675,0.1549725442342892,1639,0,1385,254,0.0,0.8450274557657108,0.1549725442342892,0.1549725442342892,0.8700361010830325,0.7352043929225137,1205,1385,True
