arm,strategy,dataset,seed,epsilon,confidence,n_cal,n_test,coverage,lower_ci,upper_ci,violation,structural_violation,reject_rate,singleton_precision,singleton_recall,singleton_correct_count,singleton_count,singleton_precision_recall_defined
C,experimental.difficulty_normalized,heartS,44,0.1,0.9,54,54,0.9074074074074074,0.7969984528136825,0.9692472147325784,False,False,0.2037037037037037,0.8837209302325582,0.7037037037037037,38,43,True
A,builtin.default,heartS,45,0.05,0.95,54,54,0.8888888888888888,0.7736868373700312,0.958116236422146,True,False,0.3888888888888889,0.8181818181818182,0.5,27,33,True
C,experimental.difficulty_normalized,heartS,45,0.05,0.95,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.7592592592592593,0.8461538461538461,0.2037037037037037,11,13,True
A,builtin.default,heartS,45,0.1,0.9,54,54,0.8888888888888888,0.7736868373700312,0.958116236422146,True,False,0.2777777777777778,0.8461538461538461,0.6111111111111112,33,39,True
C,experimental.difficulty_normalized,heartS,45,0.1,0.9,54,54,0.9074074074074074,0.7969984528136825,0.9692472147325784,False,False,0.3148148148148148,0.8648648648648649,0.5925925925925926,32,37,True
A,builtin.default,heartS,46,0.05,0.95,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,True,False,0.5370370370370371,0.88,0.4074074074074074,22,25,True
C,experimental.difficulty_normalized,heartS,46,0.05,0.95,54,54,0.9259259259259259,0.8210665708339272,0.9794490327019055,True,False,0.48148148148148145,0.8571428571428571,0.4444444444444444,24,28,True
A,builtin.default,heartS,46,0.1,0.9,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,False,False,0.5370370370370371,0.88,0.4074074074074074,22,25,True
C,experimental.difficulty_normalized,heartS,46,0.1,0.9,54,54,0.8888888888888888,0.7736868373700312,0.958116236422146,True,False,0.2962962962962963,0.8421052631578947,0.5925925925925926,32,38,True
A,builtin.default,hepati,42,0.05,0.95,31,31,1.0,0.88781125307763,1.0,False,False,0.6774193548387096,1.0,0.3225806451612903,10,10,True
C,experimental.difficulty_normalized,hepati,42,0.05,0.95,31,31,1.0,0.88781125307763,1.0,False,False,0.8387096774193549,1.0,0.16129032258064516,5,5,True
A,builtin.default,hepati,42,0.1,0.9,31,31,0.967741935483871,0.8329788837697749,0.9991836299281328,False,False,0.1935483870967742,0.96,0.7741935483870968,24,25,True
C,experimental.difficulty_normalized,hepati,42,0.1,0.9,31,31,0.967741935483871,0.8329788837697749,0.9991836299281328,False,False,0.22580645161290322,0.9583333333333334,0.7419354838709677,23,24,True
A,builtin.default,hepati,43,0.05,0.95,31,31,0.967741935483871,0.8329788837697749,0.9991836299281328,False,False,0.3870967741935484,0.9473684210526315,0.5806451612903226,18,19,True
C,experimental.difficulty_normalized,hepati,43,0.05,0.95,31,31,0.8709677419354839,0.7016641709922028,0.963698338020792,True,False,0.1935483870967742,0.84,0.6774193548387096,21,25,True
A,builtin.default,hepati,43,0.1,0.9,31,31,0.9032258064516129,0.7424609353722647,0.9795801373122068,False,False,0.1935483870967742,0.88,0.7096774193548387,22,25,True
C,experimental.difficulty_normalized,hepati,43,0.1,0.9,31,31,0.8709677419354839,0.7016641709922028,0.963698338020792,True,False,0.1935483870967742,0.84,0.6774193548387096,21,25,True
A,builtin.default,hepati,44,0.05,0.95,31,31,0.967741935483871,0.8329788837697749,0.9991836299281328,False,False,0.3548387096774194,0.95,0.6129032258064516,19,20,True
C,experimental.difficulty_normalized,hepati,44,0.05,0.95,31,31,0.9354838709677419,0.7857838428370945,0.9920890165381454,True,False,0.3225806451612903,0.9047619047619048,0.6129032258064516,19,21,True
A,builtin.default,hepati,44,0.1,0.9,31,31,0.9032258064516129,0.7424609353722647,0.9795801373122068,False,False,0.0967741935483871,0.8928571428571429,0.8064516129032258,25,28,True
C,experimental.difficulty_normalized,hepati,44,0.1,0.9,31,31,0.9032258064516129,0.7424609353722647,0.9795801373122068,False,False,0.16129032258064516,0.8846153846153846,0.7419354838709677,23,26,True
A,builtin.default,hepati,45,0.05,0.95,31,31,1.0,0.88781125307763,1.0,False,False,0.5483870967741935,1.0,0.45161290322580644,14,14,True
C,experimental.difficulty_normalized,hepati,45,0.05,0.95,31,31,1.0,0.88781125307763,1.0,False,False,0.3548387096774194,1.0,0.6451612903225806,20,20,True
A,builtin.default,hepati,45,0.1,0.9,31,31,1.0,0.88781125307763,1.0,False,False,0.3225806451612903,1.0,0.6774193548387096,21,21,True
C,experimental.difficulty_normalized,hepati,45,0.1,0.9,31,31,1.0,0.88781125307763,1.0,False,False,0.2903225806451613,1.0,0.7096774193548387,22,22,True
A,builtin.default,hepati,46,0.05,0.95,31,31,1.0,0.88781125307763,1.0,False,False,0.7741935483870968,1.0,0.22580645161290322,7,7,True
C,experimental.difficulty_normalized,hepati,46,0.05,0.95,31,31,0.967741935483871,0.8329788837697749,0.9991836299281328,False,False,0.45161290322580644,0.9411764705882353,0.5161290322580645,16,17,True
A,builtin.default,hepati,46,0.1,0.9,31,31,0.9354838709677419,0.7857838428370945,0.9920890165381454,False,False,0.22580645161290322,0.9166666666666666,0.7096774193548387,22,24,True
C,experimental.difficulty_normalized,hepati,46,0.1,0.9,31,31,0.9354838709677419,0.7857838428370945,0.9920890165381454,False,False,0.25806451612903225,0.9130434782608695,0.6774193548387096,21,23,True
A,builtin.default,iono,42,0.05,0.95,70,70,1.0,0.9486662028489762,1.0,False,False,0.15714285714285714,1.0,0.8428571428571429,59,59,True
C,experimental.difficulty_normalized,iono,42,0.05,0.95,70,70,0.9428571428571428,0.8601058259020588,0.9842129178467564,True,False,0.18571428571428572,1.0,0.8142857142857143,57,57,True
A,builtin.default,iono,42,0.1,0.9,70,70,1.0,0.9486662028489762,1.0,False,False,0.15714285714285714,1.0,0.8428571428571429,59,59,True
C,experimental.difficulty_normalized,iono,42,0.1,0.9,70,70,0.8571428571428571,0.7529317522496346,0.9293095457331302,True,False,0.15714285714285714,1.0,0.8428571428571429,59,59,True
A,builtin.default,iono,43,0.05,0.95,70,70,0.9142857142857143,0.8227140809028082,0.9678923638443127,True,False,0.02857142857142857,0.9117647058823529,0.8857142857142857,62,68,True
C,experimental.difficulty_normalized,iono,43,0.05,0.95,70,70,0.9285714285714286,0.8411275805367514,0.976401539539705,True,False,0.21428571428571427,0.9090909090909091,0.7142857142857143,50,55,True
A,builtin.default,iono,43,0.1,0.9,70,70,0.9,0.8047543474583223,0.9588402984164152,False,False,0.0,0.9,0.9,63,70,True
C,experimental.difficulty_normalized,iono,43,0.1,0.9,70,70,0.8285714285714286,0.7196915890949336,0.9081577925723395,True,False,0.1,0.9206349206349206,0.8285714285714286,58,63,True
A,builtin.default,iono,44,0.05,0.95,70,70,0.9,0.8047543474583223,0.9588402984164152,True,False,0.04285714285714286,0.9402985074626866,0.9,63,67,True
C,experimental.difficulty_normalized,iono,44,0.05,0.95,70,70,0.8857142857142857,0.7871719578308646,0.9493478012097788,True,True,0.04285714285714286,0.9253731343283582,0.8857142857142857,62,67,True
A,builtin.default,iono,44,0.1,0.9,70,70,0.8428571428571429,0.7362002347836886,0.9188562364495524,True,False,0.12857142857142856,0.9672131147540983,0.8428571428571429,59,61,True
C,experimental.difficulty_normalized,iono,44,0.1,0.9,70,70,0.8285714285714286,0.7196915890949336,0.9081577925723395,True,False,0.14285714285714285,0.9666666666666667,0.8285714285714286,58,60,True
A,builtin.default,iono,45,0.05,0.95,70,70,0.9857142857142858,0.9229562376632336,0.9996383824283673,False,False,0.18571428571428572,0.9824561403508771,0.8,56,57,True
C,experimental.difficulty_normalized,iono,45,0.05,0.95,70,70,0.9857142857142858,0.9229562376632336,0.9996383824283673,False,False,0.4142857142857143,0.975609756097561,0.5714285714285714,40,41,True
A,builtin.default,iono,45,0.1,0.9,70,70,0.8714285714285714,0.769911609830963,0.9394866858096252,True,False,0.08571428571428572,0.953125,0.8714285714285714,61,64,True
C,experimental.difficulty_normalized,iono,45,0.1,0.9,70,70,0.8857142857142857,0.7871719578308646,0.9493478012097788,True,False,0.05714285714285714,0.9090909090909091,0.8571428571428571,60,66,True
A,builtin.default,iono,46,0.05,0.95,70,70,0.9857142857142858,0.9229562376632336,0.9996383824283673,False,False,0.2714285714285714,0.9803921568627451,0.7142857142857143,50,51,True
C,experimental.difficulty_normalized,iono,46,0.05,0.95,70,70,0.9857142857142858,0.9229562376632336,0.9996383824283673,False,False,0.3142857142857143,0.9791666666666666,0.6714285714285714,47,48,True
A,builtin.default,iono,46,0.1,0.9,70,70,0.9142857142857143,0.8227140809028082,0.9678923638443127,False,False,0.014285714285714285,0.9130434782608695,0.9,63,69,True
C,experimental.difficulty_normalized,iono,46,0.1,0.9,70,70,0.9571428571428572,0.8798213946734135,0.9910730959223393,False,False,0.14285714285714285,0.95,0.8142857142857143,57,60,True
A,builtin.default,je4042,42,0.05,0.95,54,54,0.8888888888888888,0.7736868373700312,0.958116236422146,True,False,0.4444444444444444,0.8,0.4444444444444444,24,30,True
C,experimental.difficulty_normalized,je4042,42,0.05,0.95,54,54,0.9259259259259259,0.8210665708339272,0.9794490327019055,True,False,0.48148148148148145,0.8571428571428571,0.4444444444444444,24,28,True
A,builtin.default,je4042,42,0.1,0.9,54,54,0.8888888888888888,0.7736868373700312,0.958116236422146,True,False,0.4074074074074074,0.8125,0.48148148148148145,26,32,True
C,experimental.difficulty_normalized,je4042,42,0.1,0.9,54,54,0.8518518518518519,0.7288023114378762,0.9338024228387042,True,False,0.3333333333333333,0.8055555555555556,0.5370370370370371,29,36,True
A,builtin.default,je4042,43,0.05,0.95,54,54,1.0,0.9339684857558858,1.0,False,False,0.9259259259259259,1.0,0.07407407407407407,4,4,True
C,experimental.difficulty_normalized,je4042,43,0.05,0.95,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.8148148148148148,0.8,0.14814814814814814,8,10,True
A,builtin.default,je4042,43,0.1,0.9,54,54,0.9259259259259259,0.8210665708339272,0.9794490327019055,False,False,0.5740740740740741,0.8260869565217391,0.35185185185185186,19,23,True
C,experimental.difficulty_normalized,je4042,43,0.1,0.9,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,False,False,0.6296296296296297,0.85,0.3148148148148148,17,20,True
A,builtin.default,je4042,44,0.05,0.95,54,54,0.9814814814814815,0.9010848404921487,0.9995312615960904,False,False,0.8703703703703703,0.8571428571428571,0.1111111111111111,6,7,True
C,experimental.difficulty_normalized,je4042,44,0.05,0.95,54,54,0.8703703703703703,0.7509878075968532,0.9462570093114789,True,True,0.5,0.7407407407407407,0.37037037037037035,20,27,True
A,builtin.default,je4042,44,0.1,0.9,54,54,0.9814814814814815,0.9010848404921487,0.9995312615960904,False,False,0.8703703703703703,0.8571428571428571,0.1111111111111111,6,7,True
C,experimental.difficulty_normalized,je4042,44,0.1,0.9,54,54,0.8333333333333334,0.707058760885813,0.9208455638299506,True,False,0.5185185185185185,0.7307692307692307,0.35185185185185186,19,26,True
A,builtin.default,je4042,45,0.05,0.95,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.5555555555555556,0.9166666666666666,0.4074074074074074,22,24,True
C,experimental.difficulty_normalized,je4042,45,0.05,0.95,54,54,0.9814814814814815,0.9010848404921487,0.9995312615960904,False,False,0.6296296296296297,0.95,0.35185185185185186,19,20,True
A,builtin.default,je4042,45,0.1,0.9,54,54,0.8888888888888888,0.7736868373700312,0.958116236422146,True,False,0.25925925925925924,0.85,0.6296296296296297,34,40,True
C,experimental.difficulty_normalized,je4042,45,0.1,0.9,54,54,0.9074074074074074,0.7969984528136825,0.9692472147325784,False,False,0.4074074074074074,0.84375,0.5,27,32,True
A,builtin.default,je4042,46,0.05,0.95,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.7592592592592593,0.8461538461538461,0.2037037037037037,11,13,True
C,experimental.difficulty_normalized,je4042,46,0.05,0.95,54,54,0.9259259259259259,0.8210665708339272,0.9794490327019055,True,False,0.7037037037037037,0.75,0.2222222222222222,12,16,True
A,builtin.default,je4042,46,0.1,0.9,54,54,0.8518518518518519,0.7288023114378762,0.9338024228387042,True,False,0.4444444444444444,0.7333333333333333,0.4074074074074074,22,30,True
C,experimental.difficulty_normalized,je4042,46,0.1,0.9,54,54,0.9074074074074074,0.7969984528136825,0.9692472147325784,False,False,0.5370370370370371,0.8,0.37037037037037035,20,25,True
A,builtin.default,je4243,42,0.05,0.95,73,73,0.9041095890410958,0.812357573437895,0.9605709863752372,True,False,0.7123287671232876,0.6666666666666666,0.1917808219178082,14,21,True
C,experimental.difficulty_normalized,je4243,42,0.05,0.95,73,73,0.9178082191780822,0.829638920771308,0.9692384699255862,True,False,0.7671232876712328,0.6470588235294118,0.1506849315068493,11,17,True
A,builtin.default,je4243,42,0.1,0.9,73,73,0.8356164383561644,0.7304564280243105,0.9120700678664172,True,False,0.547945205479452,0.6363636363636364,0.2876712328767123,21,33,True
C,experimental.difficulty_normalized,je4243,42,0.1,0.9,73,73,0.9178082191780822,0.829638920771308,0.9692384699255862,False,False,0.7123287671232876,0.7142857142857143,0.2054794520547945,15,21,True
A,builtin.default,je4243,43,0.05,0.95,73,73,0.7945205479452054,0.6838384008029488,0.8801869016645639,True,True,0.4794520547945205,0.6052631578947368,0.3150684931506849,23,38,True
C,experimental.difficulty_normalized,je4243,43,0.05,0.95,73,73,0.7945205479452054,0.6838384008029488,0.8801869016645639,True,True,0.4931506849315068,0.5945945945945946,0.3013698630136986,22,37,True
A,builtin.default,je4243,43,0.1,0.9,73,73,0.726027397260274,0.6090586395621227,0.823940797837445,True,True,0.3287671232876712,0.5918367346938775,0.3972602739726027,29,49,True
C,experimental.difficulty_normalized,je4243,43,0.1,0.9,73,73,0.7397260273972602,0.6237624620315693,0.8354552207755748,True,True,0.3561643835616438,0.5957446808510638,0.3835616438356164,28,47,True
A,builtin.default,je4243,44,0.05,0.95,73,73,0.9452054794520548,0.8656061656452231,0.9848704761618117,True,False,0.7123287671232876,0.8095238095238095,0.2328767123287671,17,21,True
C,experimental.difficulty_normalized,je4243,44,0.05,0.95,73,73,0.9726027397260274,0.9045108361622107,0.9966646711069538,False,False,0.821917808219178,0.8461538461538461,0.1506849315068493,11,13,True
A,builtin.default,je4243,44,0.1,0.9,73,73,0.8767123287671232,0.7788202173054585,0.9420450842926539,True,False,0.5616438356164384,0.71875,0.3150684931506849,23,32,True
C,experimental.difficulty_normalized,je4243,44,0.1,0.9,73,73,0.9041095890410958,0.812357573437895,0.9605709863752372,False,False,0.6575342465753424,0.72,0.2465753424657534,18,25,True
A,builtin.default,je4243,45,0.05,0.95,73,73,0.958904109589041,0.8845639212331328,0.991443510492193,False,False,0.7397260273972602,0.8421052631578947,0.2191780821917808,16,19,True
C,experimental.difficulty_normalized,je4243,45,0.05,0.95,73,73,0.9452054794520548,0.8656061656452231,0.9848704761618117,True,False,0.726027397260274,0.8,0.2191780821917808,16,20,True
A,builtin.default,je4243,45,0.1,0.9,73,73,0.958904109589041,0.8845639212331328,0.991443510492193,False,False,0.6712328767123288,0.875,0.2876712328767123,21,24,True
C,experimental.difficulty_normalized,je4243,45,0.1,0.9,73,73,0.9315068493150684,0.8473529862225702,0.9773878044971686,False,False,0.6575342465753424,0.8,0.273972602739726,20,25,True
A,builtin.default,je4243,46,0.05,0.95,73,73,0.8904109589041096,0.7954356791513938,0.9514835762790721,True,False,0.6712328767123288,0.6666666666666666,0.2191780821917808,16,24,True
C,experimental.difficulty_normalized,je4243,46,0.05,0.95,73,73,0.958904109589041,0.8845639212331328,0.991443510492193,False,False,0.8493150684931506,0.7272727272727273,0.1095890410958904,8,11,True
A,builtin.default,je4243,46,0.1,0.9,73,73,0.8356164383561644,0.7304564280243105,0.9120700678664172,True,False,0.5616438356164384,0.625,0.273972602739726,20,32,True
C,experimental.difficulty_normalized,je4243,46,0.1,0.9,73,73,0.863013698630137,0.7624713452632966,0.9323059331231339,True,False,0.6164383561643836,0.6428571428571429,0.2465753424657534,18,28,True
A,builtin.default,kc1,42,0.05,0.95,239,239,0.9497907949790795,0.9139377037401818,0.9737903810753225,True,False,0.7238493723849372,0.8181818181818182,0.22594142259414227,54,66,True
C,experimental.difficulty_normalized,kc1,42,0.05,0.95,239,239,0.9539748953974896,0.9191420908819516,0.9768036480716545,False,False,0.7280334728033473,0.8307692307692308,0.22594142259414227,54,65,True
A,builtin.default,kc1,42,0.1,0.9,239,239,0.899581589958159,0.8542751173769391,0.9345941328831261,True,False,0.41841004184100417,0.8273381294964028,0.4811715481171548,115,139,True
C,experimental.difficulty_normalized,kc1,42,0.1,0.9,239,239,0.8702928870292888,0.8209685949206095,0.9101409110095777,True,False,0.41422594142259417,0.7785714285714286,0.4560669456066946,109,140,True
A,builtin.default,kc1,43,0.05,0.95,239,239,1.0,0.9846838615501735,1.0,False,False,1.0,,0.0,0,0,False
C,experimental.difficulty_normalized,kc1,43,0.05,0.95,239,239,0.9665271966527197,0.9351130626579434,0.9854401205514108,False,False,0.8200836820083682,0.813953488372093,0.14644351464435146,35,43,True
A,builtin.default,kc1,43,0.1,0.9,239,239,0.9288702928870293,0.888555584159326,0.9580209503594315,False,False,0.4686192468619247,0.8661417322834646,0.4602510460251046,110,127,True
C,experimental.difficulty_normalized,kc1,43,0.1,0.9,239,239,0.899581589958159,0.8542751173769391,0.9345941328831261,True,False,0.45188284518828453,0.816793893129771,0.4476987447698745,107,131,True
A,builtin.default,kc1,44,0.05,0.95,239,239,0.9581589958158996,0.9244008817658164,0.9797560940507414,False,False,0.7364016736401674,0.8412698412698413,0.2217573221757322,53,63,True
C,experimental.difficulty_normalized,kc1,44,0.05,0.95,239,239,0.9456066945606695,0.9087817627468205,0.970723434039295,True,False,0.8368200836820083,0.6666666666666666,0.1087866108786611,26,39,True
A,builtin.default,kc1,44,0.1,0.9,239,239,0.9581589958158996,0.9244008817658164,0.9797560940507414,False,False,0.7364016736401674,0.8412698412698413,0.2217573221757322,53,63,True
C,experimental.difficulty_normalized,kc1,44,0.1,0.9,239,239,0.9121338912133892,0.8688241560424388,0.9447856125579105,False,False,0.5606694560669456,0.8,0.3514644351464435,84,105,True
A,builtin.default,kc1,45,0.05,0.95,239,239,0.9665271966527197,0.9351130626579434,0.9854401205514108,False,False,0.7364016736401674,0.873015873015873,0.2301255230125523,55,63,True
C,experimental.difficulty_normalized,kc1,45,0.05,0.95,239,239,0.9539748953974896,0.9191420908819516,0.9768036480716545,False,False,0.8075313807531381,0.7608695652173914,0.14644351464435146,35,46,True
A,builtin.default,kc1,45,0.1,0.9,239,239,0.9288702928870293,0.888555584159326,0.9580209503594315,False,False,0.5606694560669456,0.8380952380952381,0.3682008368200837,88,105,True
C,experimental.difficulty_normalized,kc1,45,0.1,0.9,239,239,0.9205020920502092,0.8786370692825247,0.9514596317523861,False,False,0.5564853556485355,0.8207547169811321,0.36401673640167365,87,106,True
A,builtin.default,kc1,46,0.05,0.95,239,239,0.9665271966527197,0.9351130626579434,0.9854401205514108,False,False,0.7740585774058577,0.8518518518518519,0.19246861924686193,46,54,True
C,experimental.difficulty_normalized,kc1,46,0.05,0.95,239,239,0.9456066945606695,0.9087817627468205,0.970723434039295,True,False,0.7573221757322176,0.7758620689655172,0.18828451882845187,45,58,True
A,builtin.default,kc1,46,0.1,0.9,239,239,0.9121338912133892,0.8688241560424388,0.9447856125579105,False,False,0.497907949790795,0.825,0.41422594142259417,99,120,True
C,experimental.difficulty_normalized,kc1,46,0.1,0.9,239,239,0.9163179916317992,0.8737182970717077,0.9481357186641651,False,False,0.5899581589958159,0.7959183673469388,0.3263598326359833,78,98,True
A,builtin.default,kc2,42,0.05,0.95,74,74,0.9054054054054054,0.8147623835265271,0.9611159730010648,True,False,0.44594594594594594,0.8292682926829268,0.4594594594594595,34,41,True
C,experimental.difficulty_normalized,kc2,42,0.05,0.95,74,74,0.8783783783783784,0.7816389033308695,0.9428504456773248,True,True,0.36486486486486486,0.8085106382978723,0.5135135135135135,38,47,True
A,builtin.default,kc2,42,0.1,0.9,74,74,0.9054054054054054,0.8147623835265271,0.9611159730010648,False,False,0.3918918918918919,0.8444444444444444,0.5135135135135135,38,45,True
C,experimental.difficulty_normalized,kc2,42,0.1,0.9,74,74,0.8243243243243243,0.7183432989223605,0.903007230548411,True,False,0.17567567567567569,0.7868852459016393,0.6486486486486487,48,61,True
A,builtin.default,kc2,43,0.05,0.95,74,74,0.972972972972973,0.9057556605154807,0.9967099772819626,False,False,0.4594594594594595,0.95,0.5135135135135135,38,40,True
C,experimental.difficulty_normalized,kc2,43,0.05,0.95,74,74,0.9459459459459459,0.8673448587781755,0.9850776548078481,True,False,0.47297297297297297,0.8974358974358975,0.47297297297297297,35,39,True
A,builtin.default,kc2,43,0.1,0.9,74,74,0.9459459459459459,0.8673448587781755,0.9850776548078481,False,False,0.2972972972972973,0.9230769230769231,0.6486486486486487,48,52,True
C,experimental.difficulty_normalized,kc2,43,0.1,0.9,74,74,0.918918918918919,0.8318287630907665,0.969662427872403,False,False,0.35135135135135137,0.875,0.5675675675675675,42,48,True
A,builtin.default,kc2,44,0.05,0.95,74,74,1.0,0.9513723837619781,1.0,False,False,0.6891891891891891,1.0,0.3108108108108108,23,23,True
C,experimental.difficulty_normalized,kc2,44,0.05,0.95,74,74,1.0,0.9513723837619781,1.0,False,False,0.7297297297297297,1.0,0.2702702702702703,20,20,True
A,builtin.default,kc2,44,0.1,0.9,74,74,1.0,0.9513723837619781,1.0,False,False,0.5405405405405406,1.0,0.4594594594594595,34,34,True
C,experimental.difficulty_normalized,kc2,44,0.1,0.9,74,74,0.9459459459459459,0.8673448587781755,0.9850776548078481,False,False,0.4864864864864865,0.8947368421052632,0.4594594594594595,34,38,True
A,builtin.default,kc2,45,0.05,0.95,74,74,0.9594594594594594,0.8860627432529786,0.9915602436291919,False,False,0.5,0.918918918918919,0.4594594594594595,34,37,True
C,experimental.difficulty_normalized,kc2,45,0.05,0.95,74,74,0.9459459459459459,0.8673448587781755,0.9850776548078481,True,False,0.6621621621621622,0.84,0.28378378378378377,21,25,True
A,builtin.default,kc2,45,0.1,0.9,74,74,0.8648648648648649,0.7654901992050459,0.9332490187373166,True,False,0.16216216216216217,0.8387096774193549,0.7027027027027027,52,62,True
C,experimental.difficulty_normalized,kc2,45,0.1,0.9,74,74,0.8648648648648649,0.7654901992050459,0.9332490187373166,True,False,0.21621621621621623,0.8275862068965517,0.6486486486486487,48,58,True
A,builtin.default,kc2,46,0.05,0.95,74,74,0.972972972972973,0.9057556605154807,0.9967099772819626,False,False,0.581081081081081,0.9354838709677419,0.3918918918918919,29,31,True
C,experimental.difficulty_normalized,kc2,46,0.05,0.95,74,74,0.972972972972973,0.9057556605154807,0.9967099772819626,False,False,0.7702702702702703,0.8823529411764706,0.20270270270270271,15,17,True
A,builtin.default,kc2,46,0.1,0.9,74,74,0.9324324324324325,0.8493212714569215,0.9776984876707647,False,False,0.3918918918918919,0.8888888888888888,0.5405405405405406,40,45,True
C,experimental.difficulty_normalized,kc2,46,0.1,0.9,74,74,0.9459459459459459,0.8673448587781755,0.9850776548078481,False,False,0.5,0.8918918918918919,0.44594594594594594,33,37,True
A,builtin.default,kc3,42,0.05,0.95,65,65,0.8923076923076924,0.7906184007423619,0.9555913430791888,True,False,0.16923076923076924,0.8703703703703703,0.7230769230769231,47,54,True
C,experimental.difficulty_normalized,kc3,42,0.05,0.95,65,65,0.9692307692307692,0.8932296794254907,0.9962517377805581,False,False,0.3384615384615385,0.9534883720930233,0.6307692307692307,41,43,True
A,builtin.default,kc3,42,0.1,0.9,65,65,0.8923076923076924,0.7906184007423619,0.9555913430791888,True,False,0.16923076923076924,0.8703703703703703,0.7230769230769231,47,54,True
C,experimental.difficulty_normalized,kc3,42,0.1,0.9,65,65,0.8615384615384616,0.7533617146788825,0.9346803759921305,True,False,0.07692307692307693,0.85,0.7846153846153846,51,60,True
A,builtin.default,kc3,43,0.05,0.95,65,65,1.0,0.9448283656811836,1.0,False,False,0.5076923076923077,1.0,0.49230769230769234,32,32,True
C,experimental.difficulty_normalized,kc3,43,0.05,0.95,65,65,1.0,0.9448283656811836,1.0,False,False,0.49230769230769234,1.0,0.5076923076923077,33,33,True
A,builtin.default,kc3,43,0.1,0.9,65,65,0.9538461538461539,0.8709887201017411,0.9903789211596642,False,False,0.16923076923076924,0.9444444444444444,0.7846153846153846,51,54,True
C,experimental.difficulty_normalized,kc3,43,0.1,0.9,65,65,0.9538461538461539,0.8709887201017411,0.9903789211596642,False,False,0.2153846153846154,0.9411764705882353,0.7384615384615385,48,51,True
A,builtin.default,kc3,44,0.05,0.95,65,65,0.9692307692307692,0.8932296794254907,0.9962517377805581,False,False,0.35384615384615387,0.9523809523809523,0.6153846153846154,40,42,True
C,experimental.difficulty_normalized,kc3,44,0.05,0.95,65,65,0.9538461538461539,0.8709887201017411,0.9903789211596642,False,False,0.3384615384615385,0.9302325581395349,0.6153846153846154,40,43,True
A,builtin.default,kc3,44,0.1,0.9,65,65,0.9076923076923077,0.8098341607835098,0.9653663477859,False,False,0.12307692307692308,0.8947368421052632,0.7846153846153846,51,57,True
C,experimental.difficulty_normalized,kc3,44,0.1,0.9,65,65,0.8923076923076924,0.7906184007423619,0.9555913430791888,True,False,0.15384615384615385,0.8909090909090909,0.7538461538461538,49,55,True
A,builtin.default,kc3,45,0.05,0.95,65,65,1.0,0.9448283656811836,1.0,False,False,0.676923076923077,1.0,0.3230769230769231,21,21,True
C,experimental.difficulty_normalized,kc3,45,0.05,0.95,65,65,0.9692307692307692,0.8932296794254907,0.9962517377805581,False,False,0.6461538461538462,0.9130434782608695,0.3230769230769231,21,23,True
A,builtin.default,kc3,45,0.1,0.9,65,65,0.9384615384615385,0.849866599329491,0.9829800288169797,False,False,0.1076923076923077,0.9310344827586207,0.8307692307692308,54,58,True
C,experimental.difficulty_normalized,kc3,45,0.1,0.9,65,65,0.9538461538461539,0.8709887201017411,0.9903789211596642,False,False,0.12307692307692308,0.9473684210526315,0.8307692307692308,54,57,True
A,builtin.default,kc3,46,0.05,0.95,65,65,0.9384615384615385,0.849866599329491,0.9829800288169797,True,False,0.23076923076923078,0.92,0.7076923076923077,46,50,True
C,experimental.difficulty_normalized,kc3,46,0.05,0.95,65,65,0.9692307692307692,0.8932296794254907,0.9962517377805581,False,False,0.7384615384615385,0.8823529411764706,0.23076923076923078,15,17,True
A,builtin.default,kc3,46,0.1,0.9,65,65,0.8,0.6823120281183088,0.8889841651132548,True,True,0.03076923076923077,0.8253968253968254,0.8,52,63,True
C,experimental.difficulty_normalized,kc3,46,0.1,0.9,65,65,0.8153846153846154,0.699716382605306,0.90080033981516,True,False,0.046153846153846156,0.8387096774193549,0.8,52,62,True
A,builtin.default,liver,42,0.05,0.95,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.5507246376811594,0.9032258064516129,0.4057971014492754,28,31,True
C,experimental.difficulty_normalized,liver,42,0.05,0.95,68,69,0.9855072463768116,0.9218764642594657,0.999633142555426,False,False,0.8260869565217391,0.9166666666666666,0.15942028985507245,11,12,True
A,builtin.default,liver,42,0.1,0.9,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.5507246376811594,0.9032258064516129,0.4057971014492754,28,31,True
C,experimental.difficulty_normalized,liver,42,0.1,0.9,68,69,0.9130434782608695,0.8202792666994534,0.9674170851407691,False,False,0.42028985507246375,0.85,0.4927536231884058,34,40,True
A,builtin.default,liver,43,0.05,0.95,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.855072463768116,0.7,0.10144927536231885,7,10,True
C,experimental.difficulty_normalized,liver,43,0.05,0.95,68,69,1.0,0.9479419421369203,1.0,False,False,0.9130434782608695,1.0,0.08695652173913043,6,6,True
