seed,model,n_dim,method,significance,metric,value
4,rf,2,random_pruned_multibin,0.05,rule_count,1.894
4,rf,2,random_pruned_multibin,0.05,candidate_violation_auroc,
4,rf,2,standard,0.1,representative_violation_rate,0.035
4,rf,2,standard,0.1,rule_count,2.0
4,rf,2,standard,0.1,candidate_violation_auroc,
4,rf,2,multibin_noguard,0.1,representative_violation_rate,0.008
4,rf,2,multibin_noguard,0.1,rule_count,2.0
4,rf,2,multibin_noguard,0.1,candidate_violation_auroc,0.9546735589575711
4,rf,2,guarded,0.1,representative_violation_rate,0.0
4,rf,2,guarded,0.1,rule_count,1.836
4,rf,2,guarded,0.1,candidate_violation_auroc,0.9546735589575711
4,rf,2,random_pruned_multibin,0.1,representative_violation_rate,0.008714596949891068
4,rf,2,random_pruned_multibin,0.1,rule_count,1.836
4,rf,2,random_pruned_multibin,0.1,candidate_violation_auroc,
4,rf,2,standard,0.2,representative_violation_rate,0.035
4,rf,2,standard,0.2,rule_count,2.0
4,rf,2,standard,0.2,candidate_violation_auroc,
4,rf,2,multibin_noguard,0.2,representative_violation_rate,0.008
4,rf,2,multibin_noguard,0.2,rule_count,2.0
4,rf,2,multibin_noguard,0.2,candidate_violation_auroc,0.9546735589575711
4,rf,2,guarded,0.2,representative_violation_rate,0.0
4,rf,2,guarded,0.2,rule_count,1.612
4,rf,2,guarded,0.2,candidate_violation_auroc,0.9546735589575711
4,rf,2,random_pruned_multibin,0.2,representative_violation_rate,0.007444168734491315
4,rf,2,random_pruned_multibin,0.2,rule_count,1.612
4,rf,2,random_pruned_multibin,0.2,candidate_violation_auroc,
4,rf,10,standard,0.01,representative_violation_rate,0.02119071644803229
4,rf,10,standard,0.01,rule_count,8.952
4,rf,10,standard,0.01,candidate_violation_auroc,
4,rf,10,multibin_noguard,0.01,representative_violation_rate,0.005
4,rf,10,multibin_noguard,0.01,rule_count,9.67
4,rf,10,multibin_noguard,0.01,candidate_violation_auroc,0.8497057554072343
4,rf,10,guarded,0.01,representative_violation_rate,0.003036437246963563
4,rf,10,guarded,0.01,rule_count,9.442
4,rf,10,guarded,0.01,candidate_violation_auroc,0.8497057554072343
4,rf,10,random_pruned_multibin,0.01,representative_violation_rate,0.00510204081632653
4,rf,10,random_pruned_multibin,0.01,rule_count,9.442
4,rf,10,random_pruned_multibin,0.01,candidate_violation_auroc,
4,rf,10,standard,0.05,representative_violation_rate,0.02119071644803229
4,rf,10,standard,0.05,rule_count,8.952
4,rf,10,standard,0.05,candidate_violation_auroc,
4,rf,10,multibin_noguard,0.05,representative_violation_rate,0.005
4,rf,10,multibin_noguard,0.05,rule_count,9.67
4,rf,10,multibin_noguard,0.05,candidate_violation_auroc,0.8497057554072343
4,rf,10,guarded,0.05,representative_violation_rate,0.003260869565217391
4,rf,10,guarded,0.05,rule_count,8.418
4,rf,10,guarded,0.05,candidate_violation_auroc,0.8497057554072343
4,rf,10,random_pruned_multibin,0.05,representative_violation_rate,0.004561003420752566
4,rf,10,random_pruned_multibin,0.05,rule_count,8.418
4,rf,10,random_pruned_multibin,0.05,candidate_violation_auroc,
4,rf,10,standard,0.1,representative_violation_rate,0.02119071644803229
4,rf,10,standard,0.1,rule_count,8.952
4,rf,10,standard,0.1,candidate_violation_auroc,
4,rf,10,multibin_noguard,0.1,representative_violation_rate,0.005
4,rf,10,multibin_noguard,0.1,rule_count,9.67
4,rf,10,multibin_noguard,0.1,candidate_violation_auroc,0.8497057554072343
4,rf,10,guarded,0.1,representative_violation_rate,0.0011668611435239206
4,rf,10,guarded,0.1,rule_count,7.68
4,rf,10,guarded,0.1,candidate_violation_auroc,0.8497057554072343
4,rf,10,random_pruned_multibin,0.1,representative_violation_rate,0.0049079754601227
4,rf,10,random_pruned_multibin,0.1,rule_count,7.68
4,rf,10,random_pruned_multibin,0.1,candidate_violation_auroc,
4,rf,10,standard,0.2,representative_violation_rate,0.02119071644803229
4,rf,10,standard,0.2,rule_count,8.952
4,rf,10,standard,0.2,candidate_violation_auroc,
4,rf,10,multibin_noguard,0.2,representative_violation_rate,0.005
4,rf,10,multibin_noguard,0.2,rule_count,9.67
4,rf,10,multibin_noguard,0.2,candidate_violation_auroc,0.8497057554072343
4,rf,10,guarded,0.2,representative_violation_rate,0.0013440860215053765
4,rf,10,guarded,0.2,rule_count,6.452
4,rf,10,guarded,0.2,candidate_violation_auroc,0.8497057554072343
4,rf,10,random_pruned_multibin,0.2,representative_violation_rate,0.0029895366218236174
4,rf,10,random_pruned_multibin,0.2,rule_count,6.452
4,rf,10,random_pruned_multibin,0.2,candidate_violation_auroc,
5,logreg,2,standard,0.01,representative_violation_rate,0.025
5,logreg,2,standard,0.01,rule_count,2.0
5,logreg,2,standard,0.01,candidate_violation_auroc,
5,logreg,2,multibin_noguard,0.01,representative_violation_rate,0.006006006006006006
5,logreg,2,multibin_noguard,0.01,rule_count,1.998
5,logreg,2,multibin_noguard,0.01,candidate_violation_auroc,0.9582352859217335
5,logreg,2,guarded,0.01,representative_violation_rate,0.0040609137055837565
5,logreg,2,guarded,0.01,rule_count,1.97
5,logreg,2,guarded,0.01,candidate_violation_auroc,0.9582352859217335
5,logreg,2,random_pruned_multibin,0.01,representative_violation_rate,0.006091370558375634
5,logreg,2,random_pruned_multibin,0.01,rule_count,1.97
5,logreg,2,random_pruned_multibin,0.01,candidate_violation_auroc,
5,logreg,2,standard,0.05,representative_violation_rate,0.025
5,logreg,2,standard,0.05,rule_count,2.0
5,logreg,2,standard,0.05,candidate_violation_auroc,
5,logreg,2,multibin_noguard,0.05,representative_violation_rate,0.006006006006006006
5,logreg,2,multibin_noguard,0.05,rule_count,1.998
5,logreg,2,multibin_noguard,0.05,candidate_violation_auroc,0.9582352859217335
5,logreg,2,guarded,0.05,representative_violation_rate,0.0
5,logreg,2,guarded,0.05,rule_count,1.904
5,logreg,2,guarded,0.05,candidate_violation_auroc,0.9582352859217335
5,logreg,2,random_pruned_multibin,0.05,representative_violation_rate,0.0063025210084033615
5,logreg,2,random_pruned_multibin,0.05,rule_count,1.904
5,logreg,2,random_pruned_multibin,0.05,candidate_violation_auroc,
5,logreg,2,standard,0.1,representative_violation_rate,0.025
5,logreg,2,standard,0.1,rule_count,2.0
5,logreg,2,standard,0.1,candidate_violation_auroc,
5,logreg,2,multibin_noguard,0.1,representative_violation_rate,0.006006006006006006
5,logreg,2,multibin_noguard,0.1,rule_count,1.998
5,logreg,2,multibin_noguard,0.1,candidate_violation_auroc,0.9582352859217335
5,logreg,2,guarded,0.1,representative_violation_rate,0.0
5,logreg,2,guarded,0.1,rule_count,1.826
5,logreg,2,guarded,0.1,candidate_violation_auroc,0.9582352859217335
5,logreg,2,random_pruned_multibin,0.1,representative_violation_rate,0.00547645125958379
5,logreg,2,random_pruned_multibin,0.1,rule_count,1.826
5,logreg,2,random_pruned_multibin,0.1,candidate_violation_auroc,
5,logreg,2,standard,0.2,representative_violation_rate,0.025
5,logreg,2,standard,0.2,rule_count,2.0
5,logreg,2,standard,0.2,candidate_violation_auroc,
5,logreg,2,multibin_noguard,0.2,representative_violation_rate,0.006006006006006006
5,logreg,2,multibin_noguard,0.2,rule_count,1.998
5,logreg,2,multibin_noguard,0.2,candidate_violation_auroc,0.9582352859217335
5,logreg,2,guarded,0.2,representative_violation_rate,0.0
5,logreg,2,guarded,0.2,rule_count,1.664
5,logreg,2,guarded,0.2,candidate_violation_auroc,0.9582352859217335
5,logreg,2,random_pruned_multibin,0.2,representative_violation_rate,0.007211538461538462
5,logreg,2,random_pruned_multibin,0.2,rule_count,1.664
5,logreg,2,random_pruned_multibin,0.2,candidate_violation_auroc,
5,logreg,10,standard,0.01,representative_violation_rate,0.023
5,logreg,10,standard,0.01,rule_count,8.266
5,logreg,10,standard,0.01,candidate_violation_auroc,
5,logreg,10,multibin_noguard,0.01,representative_violation_rate,0.007
5,logreg,10,multibin_noguard,0.01,rule_count,8.468
5,logreg,10,multibin_noguard,0.01,candidate_violation_auroc,0.8789865557656149
5,logreg,10,guarded,0.01,representative_violation_rate,0.006048387096774193
5,logreg,10,guarded,0.01,rule_count,8.286
5,logreg,10,guarded,0.01,candidate_violation_auroc,0.8789865557656149
5,logreg,10,random_pruned_multibin,0.01,representative_violation_rate,0.007284079084287201
5,logreg,10,random_pruned_multibin,0.01,rule_count,8.286
5,logreg,10,random_pruned_multibin,0.01,candidate_violation_auroc,
5,logreg,10,standard,0.05,representative_violation_rate,0.023
5,logreg,10,standard,0.05,rule_count,8.266
5,logreg,10,standard,0.05,candidate_violation_auroc,
5,logreg,10,multibin_noguard,0.05,representative_violation_rate,0.007
5,logreg,10,multibin_noguard,0.05,rule_count,8.468
5,logreg,10,multibin_noguard,0.05,candidate_violation_auroc,0.8789865557656149
5,logreg,10,guarded,0.05,representative_violation_rate,0.0031512605042016808
5,logreg,10,guarded,0.05,rule_count,7.75
5,logreg,10,guarded,0.05,candidate_violation_auroc,0.8789865557656149
5,logreg,10,random_pruned_multibin,0.05,representative_violation_rate,0.006622516556291391
5,logreg,10,random_pruned_multibin,0.05,rule_count,7.75
5,logreg,10,random_pruned_multibin,0.05,candidate_violation_auroc,
5,logreg,10,standard,0.1,representative_violation_rate,0.023
5,logreg,10,standard,0.1,rule_count,8.266
5,logreg,10,standard,0.1,candidate_violation_auroc,
5,logreg,10,multibin_noguard,0.1,representative_violation_rate,0.007
5,logreg,10,multibin_noguard,0.1,rule_count,8.468
5,logreg,10,multibin_noguard,0.1,candidate_violation_auroc,0.8789865557656149
5,logreg,10,guarded,0.1,representative_violation_rate,0.0011123470522803114
5,logreg,10,guarded,0.1,rule_count,7.236
5,logreg,10,guarded,0.1,candidate_violation_auroc,0.8789865557656149
5,logreg,10,random_pruned_multibin,0.1,representative_violation_rate,0.005753739930955121
5,logreg,10,random_pruned_multibin,0.1,rule_count,7.236
5,logreg,10,random_pruned_multibin,0.1,candidate_violation_auroc,
5,logreg,10,standard,0.2,representative_violation_rate,0.023
5,logreg,10,standard,0.2,rule_count,8.266
5,logreg,10,standard,0.2,candidate_violation_auroc,
5,logreg,10,multibin_noguard,0.2,representative_violation_rate,0.007
5,logreg,10,multibin_noguard,0.2,rule_count,8.468
5,logreg,10,multibin_noguard,0.2,candidate_violation_auroc,0.8789865557656149
5,logreg,10,guarded,0.2,representative_violation_rate,0.001336898395721925
5,logreg,10,guarded,0.2,rule_count,6.018
5,logreg,10,guarded,0.2,candidate_violation_auroc,0.8789865557656149
5,logreg,10,random_pruned_multibin,0.2,representative_violation_rate,0.0070126227208976155
5,logreg,10,random_pruned_multibin,0.2,rule_count,6.018
5,logreg,10,random_pruned_multibin,0.2,candidate_violation_auroc,
5,rf,2,standard,0.01,representative_violation_rate,0.025
5,rf,2,standard,0.01,rule_count,2.0
5,rf,2,standard,0.01,candidate_violation_auroc,
5,rf,2,multibin_noguard,0.01,representative_violation_rate,0.009009009009009009
5,rf,2,multibin_noguard,0.01,rule_count,1.998
5,rf,2,multibin_noguard,0.01,candidate_violation_auroc,0.9594893872740097
5,rf,2,guarded,0.01,representative_violation_rate,0.005076142131979695
5,rf,2,guarded,0.01,rule_count,1.97
5,rf,2,guarded,0.01,candidate_violation_auroc,0.9594893872740097
5,rf,2,random_pruned_multibin,0.01,representative_violation_rate,0.009137055837563452
5,rf,2,random_pruned_multibin,0.01,rule_count,1.97
5,rf,2,random_pruned_multibin,0.01,candidate_violation_auroc,
5,rf,2,standard,0.05,representative_violation_rate,0.025
5,rf,2,standard,0.05,rule_count,2.0
5,rf,2,standard,0.05,candidate_violation_auroc,
5,rf,2,multibin_noguard,0.05,representative_violation_rate,0.009009009009009009
5,rf,2,multibin_noguard,0.05,rule_count,1.998
5,rf,2,multibin_noguard,0.05,candidate_violation_auroc,0.9594893872740097
5,rf,2,guarded,0.05,representative_violation_rate,0.0
5,rf,2,guarded,0.05,rule_count,1.878
5,rf,2,guarded,0.05,candidate_violation_auroc,0.9594893872740097
5,rf,2,random_pruned_multibin,0.05,representative_violation_rate,0.008519701810436636
5,rf,2,random_pruned_multibin,0.05,rule_count,1.878
5,rf,2,random_pruned_multibin,0.05,candidate_violation_auroc,
5,rf,2,standard,0.1,representative_violation_rate,0.025
5,rf,2,standard,0.1,rule_count,2.0
5,rf,2,standard,0.1,candidate_violation_auroc,
5,rf,2,multibin_noguard,0.1,representative_violation_rate,0.009009009009009009
5,rf,2,multibin_noguard,0.1,rule_count,1.998
5,rf,2,multibin_noguard,0.1,candidate_violation_auroc,0.9594893872740097
5,rf,2,guarded,0.1,representative_violation_rate,0.0
5,rf,2,guarded,0.1,rule_count,1.806
5,rf,2,guarded,0.1,candidate_violation_auroc,0.9594893872740097
5,rf,2,random_pruned_multibin,0.1,representative_violation_rate,0.008859357696566999
5,rf,2,random_pruned_multibin,0.1,rule_count,1.806
5,rf,2,random_pruned_multibin,0.1,candidate_violation_auroc,
5,rf,2,standard,0.2,representative_violation_rate,0.025
5,rf,2,standard,0.2,rule_count,2.0
5,rf,2,standard,0.2,candidate_violation_auroc,
5,rf,2,multibin_noguard,0.2,representative_violation_rate,0.009009009009009009
5,rf,2,multibin_noguard,0.2,rule_count,1.998
5,rf,2,multibin_noguard,0.2,candidate_violation_auroc,0.9594893872740097
5,rf,2,guarded,0.2,representative_violation_rate,0.0
5,rf,2,guarded,0.2,rule_count,1.636
5,rf,2,guarded,0.2,candidate_violation_auroc,0.9594893872740097
5,rf,2,random_pruned_multibin,0.2,representative_violation_rate,0.009779951100244499
5,rf,2,random_pruned_multibin,0.2,rule_count,1.636
5,rf,2,random_pruned_multibin,0.2,candidate_violation_auroc,
5,rf,10,standard,0.01,representative_violation_rate,0.023255813953488372
5,rf,10,standard,0.01,rule_count,9.228
5,rf,10,standard,0.01,candidate_violation_auroc,
5,rf,10,multibin_noguard,0.01,representative_violation_rate,0.007
5,rf,10,multibin_noguard,0.01,rule_count,9.714
5,rf,10,multibin_noguard,0.01,candidate_violation_auroc,0.879365005556112
5,rf,10,guarded,0.01,representative_violation_rate,0.006072874493927126
5,rf,10,guarded,0.01,rule_count,9.548
5,rf,10,guarded,0.01,candidate_violation_auroc,0.879365005556112
5,rf,10,random_pruned_multibin,0.01,representative_violation_rate,0.007121057985757884
5,rf,10,random_pruned_multibin,0.01,rule_count,9.548
5,rf,10,random_pruned_multibin,0.01,candidate_violation_auroc,
5,rf,10,standard,0.05,representative_violation_rate,0.023255813953488372
5,rf,10,standard,0.05,rule_count,9.228
5,rf,10,standard,0.05,candidate_violation_auroc,
5,rf,10,multibin_noguard,0.05,representative_violation_rate,0.007
5,rf,10,multibin_noguard,0.05,rule_count,9.714
5,rf,10,multibin_noguard,0.05,candidate_violation_auroc,0.879365005556112
5,rf,10,guarded,0.05,representative_violation_rate,0.004259850905218318
5,rf,10,guarded,0.05,rule_count,8.858
5,rf,10,guarded,0.05,candidate_violation_auroc,0.879365005556112
5,rf,10,random_pruned_multibin,0.05,representative_violation_rate,0.006644518272425249
5,rf,10,random_pruned_multibin,0.05,rule_count,8.858
5,rf,10,random_pruned_multibin,0.05,candidate_violation_auroc,
5,rf,10,standard,0.1,representative_violation_rate,0.023255813953488372
5,rf,10,standard,0.1,rule_count,9.228
5,rf,10,standard,0.1,candidate_violation_auroc,
5,rf,10,multibin_noguard,0.1,representative_violation_rate,0.007
5,rf,10,multibin_noguard,0.1,rule_count,9.714
5,rf,10,multibin_noguard,0.1,candidate_violation_auroc,0.879365005556112
5,rf,10,guarded,0.1,representative_violation_rate,0.0011534025374855825
5,rf,10,guarded,0.1,rule_count,8.116
5,rf,10,guarded,0.1,candidate_violation_auroc,0.879365005556112
5,rf,10,random_pruned_multibin,0.1,representative_violation_rate,0.008206330597889801
5,rf,10,random_pruned_multibin,0.1,rule_count,8.116
5,rf,10,random_pruned_multibin,0.1,candidate_violation_auroc,
5,rf,10,standard,0.2,representative_violation_rate,0.023255813953488372
5,rf,10,standard,0.2,rule_count,9.228
5,rf,10,standard,0.2,candidate_violation_auroc,
5,rf,10,multibin_noguard,0.2,representative_violation_rate,0.007
5,rf,10,multibin_noguard,0.2,rule_count,9.714
5,rf,10,multibin_noguard,0.2,candidate_violation_auroc,0.879365005556112
5,rf,10,guarded,0.2,representative_violation_rate,0.0
5,rf,10,guarded,0.2,rule_count,6.6
5,rf,10,guarded,0.2,candidate_violation_auroc,0.879365005556112
5,rf,10,random_pruned_multibin,0.2,representative_violation_rate,0.007342143906020558
5,rf,10,random_pruned_multibin,0.2,rule_count,6.6
5,rf,10,random_pruned_multibin,0.2,candidate_violation_auroc,
6,logreg,2,standard,0.01,representative_violation_rate,0.023
6,logreg,2,standard,0.01,rule_count,2.0
6,logreg,2,standard,0.01,candidate_violation_auroc,
6,logreg,2,multibin_noguard,0.01,representative_violation_rate,0.009
6,logreg,2,multibin_noguard,0.01,rule_count,2.0
6,logreg,2,multibin_noguard,0.01,candidate_violation_auroc,0.9613601810056809
6,logreg,2,guarded,0.01,representative_violation_rate,0.00909090909090909
6,logreg,2,guarded,0.01,rule_count,1.98
6,logreg,2,guarded,0.01,candidate_violation_auroc,0.9613601810056809
6,logreg,2,random_pruned_multibin,0.01,representative_violation_rate,0.00909090909090909
6,logreg,2,random_pruned_multibin,0.01,rule_count,1.98
6,logreg,2,random_pruned_multibin,0.01,candidate_violation_auroc,
6,logreg,2,standard,0.05,representative_violation_rate,0.023
6,logreg,2,standard,0.05,rule_count,2.0
6,logreg,2,standard,0.05,candidate_violation_auroc,
6,logreg,2,multibin_noguard,0.05,representative_violation_rate,0.009
6,logreg,2,multibin_noguard,0.05,rule_count,2.0
6,logreg,2,multibin_noguard,0.05,candidate_violation_auroc,0.9613601810056809
6,logreg,2,guarded,0.05,representative_violation_rate,0.0
6,logreg,2,guarded,0.05,rule_count,1.932
6,logreg,2,guarded,0.05,candidate_violation_auroc,0.9613601810056809
6,logreg,2,random_pruned_multibin,0.05,representative_violation_rate,0.009316770186335404
6,logreg,2,random_pruned_multibin,0.05,rule_count,1.932
6,logreg,2,random_pruned_multibin,0.05,candidate_violation_auroc,
6,logreg,2,standard,0.1,representative_violation_rate,0.023
6,logreg,2,standard,0.1,rule_count,2.0
6,logreg,2,standard,0.1,candidate_violation_auroc,
6,logreg,2,multibin_noguard,0.1,representative_violation_rate,0.009
6,logreg,2,multibin_noguard,0.1,rule_count,2.0
6,logreg,2,multibin_noguard,0.1,candidate_violation_auroc,0.9613601810056809
6,logreg,2,guarded,0.1,representative_violation_rate,0.0
6,logreg,2,guarded,0.1,rule_count,1.876
6,logreg,2,guarded,0.1,candidate_violation_auroc,0.9613601810056809
6,logreg,2,random_pruned_multibin,0.1,representative_violation_rate,0.009594882729211088
6,logreg,2,random_pruned_multibin,0.1,rule_count,1.876
6,logreg,2,random_pruned_multibin,0.1,candidate_violation_auroc,
6,logreg,2,standard,0.2,representative_violation_rate,0.023
6,logreg,2,standard,0.2,rule_count,2.0
6,logreg,2,standard,0.2,candidate_violation_auroc,
6,logreg,2,multibin_noguard,0.2,representative_violation_rate,0.009
6,logreg,2,multibin_noguard,0.2,rule_count,2.0
6,logreg,2,multibin_noguard,0.2,candidate_violation_auroc,0.9613601810056809
6,logreg,2,guarded,0.2,representative_violation_rate,0.0
6,logreg,2,guarded,0.2,rule_count,1.66
6,logreg,2,guarded,0.2,candidate_violation_auroc,0.9613601810056809
6,logreg,2,random_pruned_multibin,0.2,representative_violation_rate,0.008433734939759036
6,logreg,2,random_pruned_multibin,0.2,rule_count,1.66
6,logreg,2,random_pruned_multibin,0.2,candidate_violation_auroc,
6,logreg,10,standard,0.01,representative_violation_rate,0.023
6,logreg,10,standard,0.01,rule_count,8.668
6,logreg,10,standard,0.01,candidate_violation_auroc,
6,logreg,10,multibin_noguard,0.01,representative_violation_rate,0.003015075376884422
6,logreg,10,multibin_noguard,0.01,rule_count,8.99
6,logreg,10,multibin_noguard,0.01,candidate_violation_auroc,0.8595240716039175
6,logreg,10,guarded,0.01,representative_violation_rate,0.0020512820512820513
6,logreg,10,guarded,0.01,rule_count,8.646
6,logreg,10,guarded,0.01,candidate_violation_auroc,0.8595240716039175
6,logreg,10,random_pruned_multibin,0.01,representative_violation_rate,0.0031282586027111575
6,logreg,10,random_pruned_multibin,0.01,rule_count,8.646
6,logreg,10,random_pruned_multibin,0.01,candidate_violation_auroc,
6,logreg,10,standard,0.05,representative_violation_rate,0.023
6,logreg,10,standard,0.05,rule_count,8.668
6,logreg,10,standard,0.05,candidate_violation_auroc,
6,logreg,10,multibin_noguard,0.05,representative_violation_rate,0.003015075376884422
6,logreg,10,multibin_noguard,0.05,rule_count,8.99
6,logreg,10,multibin_noguard,0.05,candidate_violation_auroc,0.8595240716039175
6,logreg,10,guarded,0.05,representative_violation_rate,0.0021436227224008574
6,logreg,10,guarded,0.05,rule_count,8.008
6,logreg,10,guarded,0.05,candidate_violation_auroc,0.8595240716039175
6,logreg,10,random_pruned_multibin,0.05,representative_violation_rate,0.003355704697986577
6,logreg,10,random_pruned_multibin,0.05,rule_count,8.008
6,logreg,10,random_pruned_multibin,0.05,candidate_violation_auroc,
6,logreg,10,standard,0.1,representative_violation_rate,0.023
6,logreg,10,standard,0.1,rule_count,8.668
6,logreg,10,standard,0.1,candidate_violation_auroc,
6,logreg,10,multibin_noguard,0.1,representative_violation_rate,0.003015075376884422
6,logreg,10,multibin_noguard,0.1,rule_count,8.99
6,logreg,10,multibin_noguard,0.1,candidate_violation_auroc,0.8595240716039175
6,logreg,10,guarded,0.1,representative_violation_rate,0.002290950744558992
6,logreg,10,guarded,0.1,rule_count,7.374
6,logreg,10,guarded,0.1,candidate_violation_auroc,0.8595240716039175
6,logreg,10,random_pruned_multibin,0.1,representative_violation_rate,0.0035885167464114833
6,logreg,10,random_pruned_multibin,0.1,rule_count,7.374
6,logreg,10,random_pruned_multibin,0.1,candidate_violation_auroc,
6,logreg,10,standard,0.2,representative_violation_rate,0.023
6,logreg,10,standard,0.2,rule_count,8.668
6,logreg,10,standard,0.2,candidate_violation_auroc,
6,logreg,10,multibin_noguard,0.2,representative_violation_rate,0.003015075376884422
6,logreg,10,multibin_noguard,0.2,rule_count,8.99
6,logreg,10,multibin_noguard,0.2,candidate_violation_auroc,0.8595240716039175
6,logreg,10,guarded,0.2,representative_violation_rate,0.0013175230566534915
6,logreg,10,guarded,0.2,rule_count,6.258
6,logreg,10,guarded,0.2,candidate_violation_auroc,0.8595240716039175
6,logreg,10,random_pruned_multibin,0.2,representative_violation_rate,0.001447178002894356
6,logreg,10,random_pruned_multibin,0.2,rule_count,6.258
6,logreg,10,random_pruned_multibin,0.2,candidate_violation_auroc,
6,rf,2,standard,0.01,representative_violation_rate,0.024
6,rf,2,standard,0.01,rule_count,2.0
6,rf,2,standard,0.01,candidate_violation_auroc,
6,rf,2,multibin_noguard,0.01,representative_violation_rate,0.009
6,rf,2,multibin_noguard,0.01,rule_count,2.0
6,rf,2,multibin_noguard,0.01,candidate_violation_auroc,0.963475968542042
6,rf,2,guarded,0.01,representative_violation_rate,0.008105369807497468
6,rf,2,guarded,0.01,rule_count,1.974
6,rf,2,guarded,0.01,candidate_violation_auroc,0.963475968542042
6,rf,2,random_pruned_multibin,0.01,representative_violation_rate,0.00911854103343465
6,rf,2,random_pruned_multibin,0.01,rule_count,1.974
6,rf,2,random_pruned_multibin,0.01,candidate_violation_auroc,
6,rf,2,standard,0.05,representative_violation_rate,0.024
6,rf,2,standard,0.05,rule_count,2.0
6,rf,2,standard,0.05,candidate_violation_auroc,
6,rf,2,multibin_noguard,0.05,representative_violation_rate,0.009
6,rf,2,multibin_noguard,0.05,rule_count,2.0
6,rf,2,multibin_noguard,0.05,candidate_violation_auroc,0.963475968542042
6,rf,2,guarded,0.05,representative_violation_rate,0.0010395010395010396
6,rf,2,guarded,0.05,rule_count,1.924
6,rf,2,guarded,0.05,candidate_violation_auroc,0.963475968542042
6,rf,2,random_pruned_multibin,0.05,representative_violation_rate,0.008316008316008316
6,rf,2,random_pruned_multibin,0.05,rule_count,1.924
6,rf,2,random_pruned_multibin,0.05,candidate_violation_auroc,
6,rf,2,standard,0.1,representative_violation_rate,0.024
6,rf,2,standard,0.1,rule_count,2.0
6,rf,2,standard,0.1,candidate_violation_auroc,
6,rf,2,multibin_noguard,0.1,representative_violation_rate,0.009
6,rf,2,multibin_noguard,0.1,rule_count,2.0
6,rf,2,multibin_noguard,0.1,candidate_violation_auroc,0.963475968542042
6,rf,2,guarded,0.1,representative_violation_rate,0.0
6,rf,2,guarded,0.1,rule_count,1.878
6,rf,2,guarded,0.1,candidate_violation_auroc,0.963475968542042
6,rf,2,random_pruned_multibin,0.1,representative_violation_rate,0.007454739084132056
6,rf,2,random_pruned_multibin,0.1,rule_count,1.878
6,rf,2,random_pruned_multibin,0.1,candidate_violation_auroc,
6,rf,2,standard,0.2,representative_violation_rate,0.024
6,rf,2,standard,0.2,rule_count,2.0
6,rf,2,standard,0.2,candidate_violation_auroc,
6,rf,2,multibin_noguard,0.2,representative_violation_rate,0.009
6,rf,2,multibin_noguard,0.2,rule_count,2.0
6,rf,2,multibin_noguard,0.2,candidate_violation_auroc,0.963475968542042
6,rf,2,guarded,0.2,representative_violation_rate,0.0
6,rf,2,guarded,0.2,rule_count,1.658
6,rf,2,guarded,0.2,candidate_violation_auroc,0.963475968542042
6,rf,2,random_pruned_multibin,0.2,representative_violation_rate,0.008443908323281062
6,rf,2,random_pruned_multibin,0.2,rule_count,1.658
6,rf,2,random_pruned_multibin,0.2,candidate_violation_auroc,
6,rf,10,standard,0.01,representative_violation_rate,0.02012072434607646
6,rf,10,standard,0.01,rule_count,8.98
6,rf,10,standard,0.01,candidate_violation_auroc,
6,rf,10,multibin_noguard,0.01,representative_violation_rate,0.003006012024048096
6,rf,10,multibin_noguard,0.01,rule_count,9.47
6,rf,10,multibin_noguard,0.01,candidate_violation_auroc,0.861770461775764
6,rf,10,guarded,0.01,representative_violation_rate,0.0020768431983385254
6,rf,10,guarded,0.01,rule_count,9.07
6,rf,10,guarded,0.01,candidate_violation_auroc,0.861770461775764
6,rf,10,random_pruned_multibin,0.01,representative_violation_rate,0.003131524008350731
6,rf,10,random_pruned_multibin,0.01,rule_count,9.07
6,rf,10,random_pruned_multibin,0.01,candidate_violation_auroc,
6,rf,10,standard,0.05,representative_violation_rate,0.02012072434607646
6,rf,10,standard,0.05,rule_count,8.98
6,rf,10,standard,0.05,candidate_violation_auroc,
6,rf,10,multibin_noguard,0.05,representative_violation_rate,0.003006012024048096
6,rf,10,multibin_noguard,0.05,rule_count,9.47
6,rf,10,multibin_noguard,0.05,candidate_violation_auroc,0.861770461775764
6,rf,10,guarded,0.05,representative_violation_rate,0.0011061946902654867
6,rf,10,guarded,0.05,rule_count,8.298
6,rf,10,guarded,0.05,candidate_violation_auroc,0.861770461775764
6,rf,10,random_pruned_multibin,0.05,representative_violation_rate,0.0034207525655644243
6,rf,10,random_pruned_multibin,0.05,rule_count,8.298
6,rf,10,random_pruned_multibin,0.05,candidate_violation_auroc,
6,rf,10,standard,0.1,representative_violation_rate,0.02012072434607646
6,rf,10,standard,0.1,rule_count,8.98
6,rf,10,standard,0.1,candidate_violation_auroc,
6,rf,10,multibin_noguard,0.1,representative_violation_rate,0.003006012024048096
6,rf,10,multibin_noguard,0.1,rule_count,9.47
6,rf,10,multibin_noguard,0.1,candidate_violation_auroc,0.861770461775764
6,rf,10,guarded,0.1,representative_violation_rate,0.0012091898428053204
6,rf,10,guarded,0.1,rule_count,7.456
6,rf,10,guarded,0.1,candidate_violation_auroc,0.861770461775764
6,rf,10,random_pruned_multibin,0.1,representative_violation_rate,0.003708281829419036
6,rf,10,random_pruned_multibin,0.1,rule_count,7.456
6,rf,10,random_pruned_multibin,0.1,candidate_violation_auroc,
